AE1,AE2,AE3,fdc_id,description
7.6631265,8.379399,8.815357,2525595,"CHOCOLATE ALMOND CEREAL WITH SLICED ALMONDS & CHOCOLATE FLAVORED FLAKES, CHOCOLATE ALMOND"
7.6631265,8.379399,8.815357,2539455,"CHOCOLATE ALMOND WITH SLICED ALMONDS & CHOCOLATE FLAVORED FLAKES CEREAL, CHOCOLATE ALMOND"
2.2594266,2.8947296,6.151856,2497041,"CHOCOLATE CARAMEL CRUNCH SWEETENED CORN & OAT CEREAL, CHOCOLATE CARAMEL CRUNCH"
1.4827346,1.8807641,3.5979064,2091134,"CHOCOLATE CRISPY MULTI-GRAIN OUTSIDE, SMOOTH CHOCOLATE INSIDE CEREAL, CHOCOLATE"
1.4827346,1.8807641,3.5979064,2107540,"CHOCOLATE CRISPY MULTI-GRAIN OUTSIDE, SMOOTH CHOCOLATE INSIDE CEREAL, CHOCOLATE"
1.6697176,1.9948896,3.6898232,2107124,"CHOCOLATE CRISPY MULTI-GRAIN OUTSIDE, SMOOTH CHOCOLATE INSIDE CEREAL, CHOCOLATE"
1.4621528,1.9742098,3.9358,2163602,"CHOCOLATE CRISPY SHELL OUTSIDE, SMOOTH CHOCOLATE INSIDE CEREAL IN A CUP, CHOCOLATE"
1.8843453,2.7609086,5.1526427,2175885,"CHOCOLATE PEANUT BUTTER FLAVORED SWEETENED CORN CEREAL, CHOCOLATE PEANUT BUTTER"
1.948562,2.5061574,4.829886,2656335,"CINNACRUNCH SQUARES CRISPY, SWEETENED WHOLE WHEAT AND RICE CEREAL, CINNACRUNCH SQUARES"
3.6821895,4.486165,3.695666,1137840,"CINNAMON APPLE CRISP GRAIN FREE HOT CEREAL, CINNAMON APPLE CRISP"
1.948562,2.5061574,4.829886,2579249,"CINNAMON CRUNCH SWEETENED WHOLE WHEAT & RICE CEREAL WITH CINNAMON, CINNAMON CRUNCH"
1.4940186,1.9055971,3.4737659,2654325,"CINNAMON FRENCH TOAST MINI CRISPY CEREAL SNACK, CINNAMON FRENCH TOAST"
2.8309803,2.8347354,5.5850806,2462086,"CINNAMON OAT CRUNCH SWEETENED MULTIGRAIN CEREAL WITH CINNAMON, CINNAMON OAT CRUNCH"
1.948562,2.5061574,4.829886,2581337,"CINNAMON SQUARES SWEETENED WHOLE WHEAT & RICE CEREAL WITH CINNAMON, CINNAMON SQUARES"
1.4611917,1.6972072,5.148601,1849954,"CLOVER VALLEY, SWEETENED MULTI-GRAIN CEREAL, FRUITY HOOPS, FRUITY HOOPS"
2.714221,2.4634297,5.303823,1885284,"CLOVER VALLEY, WHOLE GRAIN WHEAT CEREAL, RAISIN BRAN, RAISIN BRAN"
1.1749648,1.2634758,4.1537924,2283375,"COCOA CRISP RICE FLAVORED SWEETENED RICE CEREAL, COCOA CRISP RICE"
0.88599837,1.2395558,4.315358,2462634,"COCOA CRISPY SWEETENED COCOA FLAVORED CORN PUFF CEREAL, COCOA CRISPY"
1.0139952,1.5693879,4.24771,2472712,"COCOA CRUNCHIES SWEETENED CORN PUFF CEREAL WITH REAL COCOA, COCOA CRUNCHIES"
2.444343,3.1791048,5.3959465,2677188,"COCOA PEANUT BUTTER SPHERES SWEETENED CORN CEREAL, COCOA PEANUT BUTTER"
2.1784978,2.642291,6.33929,2131436,"COSMIC BERRY CRUNCH SWEETENED CORN & OAT CEREAL, COSMIC BERRY CRUNCH"
2.0250947,2.5252905,6.3265934,2487264,"CRACKLING FRUIT CRISPS FLAVORED SWEETENED RICE CEREAL, CRACKLING FRUIT CRISPS"
2.8893013,2.7605329,5.904988,2252650,"CRISP RICE FAT FREE OVEN-TOASTED RICE CEREAL, CRISP RICE"
2.6535978,2.525475,5.756407,2653962,"CRISPY CORN & RICE BLENDED INTO ONE CRUNCHY CEREAL, CRISPY CORN & RICE"
1.7629659,2.1929524,5.6822186,2620300,"CRISPY CRUNCH BERRY SWEETENED CORN & OAT CEREAL, CRISPY CRUNCH BERRY"
1.5443861,1.6023482,3.8750944,2483777,"CRUNCH BERRIES FLAVORED TREATS WITH RICE CRISPS CEREAL BARS, CRUNCH BERRIES"
2.6472168,2.0634513,4.609761,2473354,"CRUNCHY BRAN FLAKES, CEREAL & LOTS OF PLUMP, JUICY RAISINS, RAISIN BRAN"
2.2649627,2.0633132,4.504714,2634430,"CRUNCHY HONEY OATS CORN AND WHEAT CEREAL WITH GRANOLA, CRUNCHY HONEY OATS"
3.7952585,4.464956,4.252733,1851566,"EARTHLY CHOICE, CHIA GOODNESS, SUPERFOOD CEREAL, CHOCOLATE ALMOND, CHOCOLATE ALMOND"
1.1855966,0.8800304,3.251907,2164525,"ELDERBERRY-FLAVORED CEREAL PUFFS WITH ORGANIC STRAWBERRY-FILLED CRISP PILLOWS, ELDERBERRY"
2.119851,2.0863795,5.1146326,1860063,"ESSENTIAL EVERYDAY, CORN CEREAL, HONEY & NATURAL ALMOND, HONEY & NATURAL ALMOND"
1.9778422,1.9733508,4.37511,2013126,"ESSENTIAL EVERYDAY, LOW FAT GRANOLA, WHOLE GRAIN CEREAL WITH RAISINS & ALMONDS"
2.025507,1.8599027,2.8392053,1855435,"FAMILIA, SWISS BALANCE, SWISS MUESLI CEREAL, BLUEBERRIES & QUINOA, BLUEBERRIES & QUINOA"
2.9395094,3.5241408,6.263303,1861826,"FAMILY GOURMET, SQUARES CEREAL, BUNCH O' CINNAMON, BUNCH O' CINNAMON"
2.0933843,2.140183,3.7295625,1630326,"FIBER ONE, PROTEIN - SWEETENED GRANOLA CEREAL, CRANBERRY ALMOND, CRANBERRY ALMOND "
4.33181,1.9793571,3.1904495,1970654,"FIBER WAY TOASTED CORN, WHEAT & WHEAT BRAN CEREAL, FIBER WAY"
1.360747,0.47176507,2.1052568,2175763,"FILLED MIXED BERRY FLAVORED WHOLE GRAIN CEREAL, FILLED MIXED BERRY"
2.6535978,2.525475,5.756407,1855979,"FOODHOLD, CRISPERS, CORN & RICE CEREAL BLENDED INTO CRUNCHY BITE-SIZED PIECES"
1.5733356,1.9890146,5.1482477,2461924,"FROSTED FRUIT O'S SWEETENED MULTI-GRAIN CEREAL, FROSTED FRUIT O'S"
1.5733356,1.9890146,5.1482477,2483986,"FROSTED FRUIT O'S SWEETENED MULTI-GRAIN CEREAL, FROSTED FRUIT O'S"
1.7504659,2.1821852,5.393854,2022062,FROSTED FRUIT-O'S SWEETENED MULTI-GRAIN CEREAL WITH NATURAL FRUIT FLAVORS
1.3157296,0.55820155,2.2758641,2478647,"FROSTED SHREDDED WHEAT SWEETENED SHREDDED WHEAT CEREAL, FROSTED SHREDDED WHEAT"
1.3758667,0.5482695,2.2482548,2668780,"FROSTED SHREDDED WHEAT SWEETENED WHOLE GRAIN CEREAL, FROSTED SHREDDED WHEAT"
1.345033,0.5090959,2.1893842,2481604,"FROSTED SHREDDED WHEAT SWEETENED WHOLE WHEAT CEREAL, FROSTED SHREDDED WHEAT"
1.3758667,0.5482695,2.2482548,2606914,"FROSTED SHREDDED WHEAT SWEETENED WHOLE WHEAT CEREAL, FROSTED SHREDDED WHEAT"
0.547946,0.8499762,3.930582,2634280,"FROSTED WHEAT PUFFS SWEETENED PUFFED WHEAT CEREAL, FROSTED WHEAT PUFFS"
1.1696671,1.211923,4.203242,2590399,"FROSTED WHEAT PUFFS SWEETENED PUFFED WHEAT CEREAL, FROSTED WHEAT PUFFS"
1.345033,0.5090959,2.1893842,2506740,"FROSTED WHEATS SWEETENED WHOLE GRAIN SHREDDED WHEAT CEREAL, FROSTED WHEATS"
2.0250947,2.5252905,6.3265934,2465693,"FRUITY BITS FRUIT FLAVORED SWEETENED RICE CEREAL, FRUITY BITS FRUIT"
2.0250947,2.5252905,6.3265934,2461970,"FRUITY CRISP RICE SWEETENED RICE CEREAL, FRUITY CRISP RICE SWEETENED"
1.7661514,2.3152668,6.085308,2482292,"FRUITY DYNO-BITES FLAVORED CEREAL WITH MARSHMALLOWS, FRUITY DYNO-BITES WITH MARSHMALLOWS"
1.7661514,2.3152668,6.085308,2482278,"FRUITY DYNO-BITES WITH MARSHMALLOWS FLAVORED CEREAL, FRUITY DYNO-BITES WITH MARSHMALLOWS"
2.0250947,2.5252905,6.3265934,2464554,"FRUITY RICE CRISPS SWEETENED TOASTED RICE CEREAL, FRUITY RICE CRISPS"
2.3855443,2.7906995,5.8377666,1630008,"GENERAL MILLS, CHEX, SWEETENED RICE CEREAL, APPLE CINNAMON, APPLE CINNAMON"
2.185392,2.7573214,5.48389,1631656,"GENERAL MILLS, MINIONS, WHEAT & RICE CEREAL, BANANA BERRY, BANANA BERRY"
1.2439443,1.3339608,1.8187015,1854187,"GLUTENFREEDA, GRANOLA CEREAL / SNACK, CRANBERRY CASHEW HONEY, CRANBERRY CASHEW HONEY"
2.6541753,2.3777423,4.3702264,2177190,"GOLDEN MAPLE FLAVOR OATMEAL SQUARES CRUNCHY OAT CEREAL, GOLDEN MAPLE"
2.6541753,2.3777423,4.3702264,2470558,"GOLDEN MAPLE FLAVOR OATMEAL SQUARES CRUNCHY OAT CEREAL, GOLDEN MAPLE"
1.1696671,1.211923,4.203242,2131438,"GOLDEN PUFFED WHEAT SWEETENED PUFFED WHEAT CEREAL, GOLDEN PUFFED WHEAT"
2.2120318,1.6805286,3.8972578,2548920,"GOLDEN RICE CRISPS ORGANIC WHOLE GRAIN CEREAL, GOLDEN RICE CRISPS"
2.5709953,2.3045366,2.856442,2638912,"GRANOLA WITH NO ADDED SUGAR CEREAL WITH CRUNCHY OAT CLUSTERS, GRANOLA WITH NO ADDED SUGAR"
2.9206705,2.8383646,5.3336124,493594,"HARRIS TEETER, HARVEST GRAINS, A WHOLESOME GRAIN CEREAL WITH RAISING, DATE & PECANS"
2.1267571,1.4867197,3.1453426,2013396,"HARRIS TEETER, SMART WAY HONEY TOASTED O'S WHOLE GRAIN CEREAL"
1.7169719,2.0852041,1.677127,1869201,"HOLY CRAP, LIMITED EDITION BREAKFAST CEREAL, DARK CHOCOLATE, DARK CHOCOLATE"
2.1613345,2.0349252,4.294487,2482272,"HONEY & ALMOND OAT BLENDERS FLAVORED CEREAL, HONEY & ALMOND OAT BLENDERS"
2.823773,2.293378,3.1352103,1861118,"HONEY ALMOND FLAX WHOLE GRAIN CLUSTERS CEREAL, HONEY ALMOND FLAX"
2.1410089,2.048669,5.170178,2502433,"HONEY NUT CRISPS FLAVORED TOASTED CORN CEREAL, HONEY NUT CRISPS"
2.6409364,2.6979365,5.558578,2487019,"HONEY NUT DEANDRE'S HOP BOX TOASTED OATS CEREAL, HONEY NUT"
2.6541753,2.3777423,4.3702264,2470556,"HONEY NUT FLAVOR OATMEAL SQUARES CRUNCHY OAT CEREAL, HONEY NUT"
2.560883,2.7224813,5.557346,2485353,"HONEY NUT FLAVORED TASTEEOS SWEETENED TOASTED OAT CEREAL, HONEY NUT"
2.4784203,2.641296,5.3117113,2019798,"HONEY NUT FLAVORED TOASTED OATS CEREAL WITH REAL HONEY, HONEY NUT"
1.8238915,1.9057161,4.800574,2326232,"HONEY NUT O RINGS ORGANIC CEREAL, HONEY NUT O RINGS"
2.0287476,1.99722,4.3974977,2548918,"HONEY NUT O'S ORGANIC WHOLE GRAIN CEREAL, HONEY NUT O'S"
3.102623,3.4236193,6.601328,2482932,"HONEY NUT O'S SWEETENED TOASTED OAT CEREAL, HONEY NUT O'S"
3.102623,3.4236193,6.601328,2634410,"HONEY NUT O'S SWEETENED TOASTED OAT CEREAL, HONEY NUT O'S"
3.102623,3.4236193,6.601328,1141779,"HONEY NUT OAT SWEETENED TOASTED OAT CEREAL, HONEY NUT OAT"
2.6092987,3.074337,6.3378487,1853034,"HONEY NUT SPINS SWEETENED TOASTED OAT CEREAL, HONEY NUT SPINS"
2.8378596,2.9795117,5.833083,2667682,"HONEY NUT SWEETENED WHOLE GRAIN OAT CEREAL MINIS, HONEY NUT"
2.560883,2.7224813,5.557346,2634286,"HONEY NUT TASTEEOS SWEETENED TOASTED OAT CEREAL, HONEY NUT TASTEEOS"
2.30406,2.2168713,4.4662366,2543943,"HONEY NUT TOASTED OATS ORGANIC CEREAL, HONEY NUT TOASTED OATS"
2.6409364,2.6979365,5.558578,2655379,"HONEY NUT TOASTED OATS SWEETENED CEREAL, HONEY NUT TOASTED OATS"
2.2649627,2.0633132,4.504714,2484016,"HONEY OAT CLUSTERS FLAVORED TOASTED FLAKES CEREAL, HONEY OAT CLUSTERS"
2.1613345,2.0349252,4.294487,2601166,"HONEY OAT CLUSTERS WITH ALMONDS MULTIGRAIN CEREAL, HONEY OAT CLUSTERS WITH ALMONDS"
2.4398632,2.2362056,5.100711,2472706,"IT'S BERRY SPECIAL CRUNCHY RICE & WHEAT FLAKES WITH STRAWBERRIES CEREAL, IT'S BERRY SPECIAL"
2.2263455,2.2228367,5.175952,2595973,"KELLOGG'S APPLE JACKS JUMBO SNAX CEREAL JUMBO SIZE, 6 OZ"
2.3712006,2.2139344,5.3523355,2615431,"KELLOGG'S JUMBO SNAX CEREAL JUMBO SIZE, 0.45 OZ, 12 COUNT"
1.9204575,2.1658967,5.747558,2595972,"KELLOGG'S TIGER PAWS JUMBO SNAX CEREAL JUMBO SIZE, 6 OZ"
2.8111868,2.681761,4.010622,2243920,"KELLOGG'S, KNOURISH, HOT CEREAL, CINNAMON, RAISIN PECAN, CINNAMON RAISIN PECAN"
6.235438,5.8353653,5.276116,2604749,"KETO FRIENDLY CHOCOLATE PEANUT BUTTER FLAVORED CEREAL, CHOCOLATE; PEANUT BUTTER"
1.9816242,1.8179142,2.3787944,2154044,"LIGHTLY SWEETENED 100% PREMIUM QUINOA TOASTED ORGANIC CEREAL, LIGHTLY SWEETENED"
2.8309803,2.8347354,5.5850806,2483592,"LIVE LIFE@100% CINNAMON MULTIGRAIN CEREAL, LIVE LIFE@100% CINNAMON"
2.7890277,3.179616,6.6232047,2483613,"MAGIC MARSHMALLOWS FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS, MAGIC MARSHMALLOWS"
0.7344356,1.7927641,2.3855724,2569413,"MAGIC MAX'S GLUTEN FREE VANILLA FLAVORED CRUNCH PUFFS CEREAL, VANILLA"
0.547946,0.8499762,3.930582,2565695,"MALT O MEAL GOLDEN PUFFS CEREAL SUPER SIZE, 34.5 OZ"
0.49446598,0.21003574,2.9563212,2679010,"MAPLE & BROWN SUGAR FARINA STYLE HOT CEREAL, MAPLE & BROWN SUGAR"
1.2648164,0.6022886,2.263541,2154509,"MAPLE BROWN SUGAR FLAVORED WHOLE GRAIN CEREAL, MAPLE BROWN SUGAR"
2.7890277,3.179616,6.6232047,2471074,"MARSHMALLOW DREAMS FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS, MARSHMALLOW DREAMS"
2.330155,2.4417095,5.318942,2499712,"MARSHMALLOW GLITTERS SWEETENED OAT CEREAL WITH COLORED MARSHMALLOW BITS, MARSHMALLOW GLITTERS"
2.7890277,3.179616,6.6232047,2470844,"MARSHMALLOW MATEYS FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS, MARSHMALLOW MATEYS"
2.7323155,3.0960689,6.56644,2470764,"MARSHMALLOW MATEYS FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS, MARSHMALLOW MATEYS"
2.671482,3.167233,6.6266356,2659772,"MARSHMALLOW TREASURES FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS, MARSHMALLOW TREASURES"
2.7890277,3.179616,6.6232047,2506741,"MARSHMALLOW TREASURES FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS, MARSHMALLOW TREASURES"
2.7890277,3.179616,6.6232047,1940623,"MARSHMALLOW TREASURES TOASTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS, MARSHMALLOW TREASURES"
2.671482,3.167233,6.6266356,2472703,"MARSHMALLOW TREASURES TOASTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS, MARSHMALLOW TREASURES"
1.6330479,2.3279252,4.6506357,2290010,"MEIJER, SWIRL CRUNCH SWEETEND WHOLE WHEAT AND RICE CEREAL, CINNAMON, CINNAMON"
2.1698608,2.2533169,5.2589583,2614500,"MINI PANCAKE BLUEBERRY & SYRUP SWEET & CRUNCHY CORN CEREAL, BLUEBERRY; SYRUP"
2.2534456,2.6768932,5.5866094,2009082,"MIXED BERRY WITH ALMONDS INSTANT TO-GO HOT CEREAL, MIXED BERRY WITH ALMONDS"
2.6551118,2.3742108,4.7543364,2634291,"MULTI-GRAIN TASTEEOS SWEETENED MULTI-GRAIN CEREAL, MULTI-GRAIN TASTEEOS"
2.7590446,2.4221144,3.984543,2486168,"MULTIGRAIN WITH CRANBERRIES, CURRANTS, AND APPLES HOT CEREAL, MULTIGRAIN WITH CRANBERRIES, CURRANTS, AND APPLES"
2.7590446,2.4221144,3.984543,2486174,"MULTIGRAIN WITH CRANBERRIES, CURRANTS, AND APPLES HOT CEREAL, MULTIGRAIN WITH CRANBERRIES, CURRANTS, AND APPLES"
1.7185501,1.9994928,5.2762914,2473061,"NATURAL APPLE AND CINNAMON CRUNCH SWEETENED THREE-GRAIN CEREAL, APPLE CRUNCH"
4.4431915,3.1282563,4.057963,2617477,"NATURALLY SWEETENED FIBER TWIGS, SOY PROTEIN GRAHAMS AND HONEY PUFF CEREAL"
1.2481544,1.6054602,3.8567576,2611291,"NUTTY BUDDY CHOCOLATE & PEANUT BUTTER FLAVORED CEREAL, CHOCOLATE; PEANUT BUTTER"
2.693287,2.3908715,4.358939,2251215,"OAT SQUARES CRUNCHY OAT CEREAL WITH A SPRINKLE OF BROWN SUGAR, OAT SQUARES"
2.693287,2.3908715,4.358939,2107125,"OAT SQUARES CRUNCHY OAT CEREAL WITH THE TASTE OF BROWN SUGAR, OAT SQUARES"
2.7077398,2.3488069,4.428118,2638934,"OAT SQUARES CRUNCHY OAT CEREAL WITH THE TASTE OF BROWN SUGAR, OAT SQUARES"
2.327611,2.1107163,4.7068844,2465822,"OATS & HONEY TOASTED MULTIGRAIN CEREAL WITH HONEY OAT CLUSTERS, OATS & HONEY"
2.4708552,2.4350934,4.604506,2251385,"OATS & MORE, SWEETENED MULTIGRAIN CEREAL WITH HONEY OAT CLUSTERS & ALMONDS, ALMONDS"
2.38832,2.159891,4.8018904,2251206,"OATS & MORE, SWEETENED MULTIGRAIN CEREAL WITH HONEY OAT CLUSTERS WITH HONEY, HONEY"
2.7890277,3.179616,6.6232047,2476355,"OATS & TREASURES FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS, OATS & TREASURES"
1.791679,1.2683388,1.9337673,2423448,"OLD COUNTRY STYLE MUESLI HOT OR COLD CEREAL, OLD COUNTRY STYLE"
1.791679,1.2683388,1.9337673,2673426,"OLD COUNTRY STYLE MUESLI HOT OR COLD CEREAL, OLD COUNTRY STYLE"
2.895732,2.1869116,2.1851728,2015606,"OLD WESSEX LTD., CREAMY OAT BRAN, HIGH FIBER BREAKFAST CEREAL"
2.2160459,2.835877,6.283424,2523151,"OOPS! ALL BERRIES SWEETENED CORN & OAT CEREAL, OOPS! ALL BERRIES"
2.2160459,2.835877,6.283424,2497054,"OOPS! ALL BERRIES SWEETENED CORN & OAT CEREAL, OOPS! ALL BERRIES"
2.2160459,2.835877,6.283424,2497051,"OOPS! ALL BERRIES SWEETENED CORN & OAT CEREAL, OOPS! ALL BERRIES"
1.2161602,0.915379,3.6347556,2156285,"ORGANIC KIDS FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES, SWEETENED"
1.345033,0.5090959,2.1893842,1059567,"ORIGINAL FROSTED SWEETENED WHOLE GRAIN CEREAL SHREDDED WHEAT, ORIGINAL FROSTED"
2.5855074,2.4585414,5.0480733,1885657,"OUR FAMILY, 4 CORNER CRUNCH, MULTI-GRAIN CEREAL, CINNAMON, CINNAMON"
2.7856445,2.6323955,5.039917,1885659,"OUR FAMILY, 4 CORNER CRUNCH, MULTI-GRAIN CEREAL, ORIGINAL, ORIGINAL"
2.330439,2.8903933,5.156403,2247816,"PB COCOA PLANETS SWEETENED CRUNCHY CORN CEREAL, PB COCOA PLANETS"
2.0572548,2.8621178,5.688825,2464330,"PB&J CRUNCH SWEETENED CORN & OAT CEREAL, PB&J CRUNCH"
2.8053188,3.4238458,6.4815493,2466958,"PEANUT BUTTER & CHOCOLATE FLAVORS SWEETENED RICE CEREAL, PEANUT BUTTER & CHOCOLATE"
2.8053188,3.4238458,6.4815493,2469493,"PEANUT BUTTER & CHOCOLATE FLAVORS SWEETENED RICE CEREAL, PEANUT BUTTER & CHOCOLATE"
2.42092,2.5683558,5.385313,2499951,"PEANUT BUTTER CHOCO DOTS ORGANIC CEREAL, PEANUT BUTTER COCO DOTS"
3.0174632,3.9257994,6.8790717,2451162,"PEANUT BUTTER CRUNCH SWEETENED CORN & OAT CEREAL, PEANUT BUTTER CRUNCH"
1.6653093,2.0663776,3.8412707,2483778,"PEANUT BUTTER FLAVOR TREATS WITH RICE CRISPS CEREAL BARS, PEANUT BUTTER"
1.7382485,2.0081367,2.2841291,2156761,"PURPLE SWEET POTATO GRANOLA ALL-IN-ONE CEREAL, PURPLE SWEET POTATO"
2.7417278,2.1243582,2.3446708,2452906,"QUINOA & AMARANTH GLUTEN-FREE ORGANIC SUPERFOOD HOT CEREAL, QUINOA & AMARANTH"
2.3863192,1.6119714,2.1767154,2012196,"QUINOA & OAT ORGANIC GLUTEN FREE INSTANT HOT CEREAL, QUINOA & OAT"
2.520608,1.9702256,4.4340386,2251182,"RAISIN BRAN CEREAL WITH CRUNCHY WHEAT FLAKES & LOADED WITH RAISINS, RAISIN BRAN"
3.2546287,2.7838216,3.7415068,2659089,"RAISIN BRAN CRUNCHY WHEAT & BRAN FLAKES CEREAL WITH RAISINS, RAISIN BRAN"
2.584896,2.0391114,4.3682237,2254567,"RAISIN BRAN HEARTY WHEAT & BRAN FLAKES WITH RAISINS CEREAL, RAISIN BRAN"
2.0028772,1.71348,4.270126,2500199,"RAISIN BRAN WHEAT & BRAN CEREAL WITH RAISINS & CRUNCHY GRANOLA, RAISIN BRAN"
2.6472168,2.0634513,4.609761,2483975,"RAISIN BRAN WHOLE GRAIN WHEAT & BRAN CEREAL WITH RAISINS, RAISIN BRAN"
2.6472168,2.0634513,4.609761,2478942,"RAISIN BRAN WHOLE GRAIN WHEAT AND BRAN CEREAL WITH RAISINS, RAISIN BRAN"
3.4348369,3.156682,5.922471,2505529,"RAISIN BRAN WHOLE WHEAT & BRAN FLAKES WITH RAISINS CEREAL, RAISIN BRAN"
2.9963512,2.3804522,4.9240203,2465137,"RAISIN BRAN WHOLE WHEAT AND BRAN CEREAL WITH PLUMP RAISINS, RAISIN BRAN"
1.4660419,0.55811477,2.158808,2089435,"RAISIN TOUCH OF FRUIT IN THE MIDDLE LIGHTLY SWEETENED WHOLE GRAIN CEREAL, RAISIN"
2.6768937,2.4415314,5.483233,2619141,"RED & GREEN COLOR MIX TOASTED RICE CEREAL, RED & GREEN COLOR"
2.690947,2.3798862,5.2561603,2553880,"RED BERRIES CRISPY RICE AND WHEAT FLAKES WITH STRAWBERRIES CEREAL, RED BERRIES"
3.004685,2.8312526,6.1498995,2141236,"RED BERRIES CRUNCHY RICE AND WHEAT FLAKES WITH STRAWBERRIES CEREAL, RED BERRIES"
3.004685,2.8312526,6.1498995,2140760,"RED BERRIES CRUNCHY RICE AND WHEAT FLAKES WITH STRAWBERRIES CEREAL, RED BERRIES"
3.5379686,3.4577575,6.9369245,2251985,"RICE SQUARES CRUNCHY, BITE-SIZE, TOASTED RICE CEREAL, RICE SQUARES"
2.4784203,2.641296,5.3117113,1851718,"ROUNDY'S, HONEY NUT TASTEEOS, SWEETENED TOASTED OAT CEREAL, ALMOND, ALMOND"
3.1043816,3.390956,6.112317,2673053,"S'MORES HONEY GRAHAM SQUARES & COCOA CORN PUFF CEREAL WITH MARSHMALLOWS, S'MORES"
2.0398214,0.83116364,1.9835867,1603547,"SHREDDED WHEAT BITE SIZE 100% WHOLE WHEAT CEREAL, SHREDDED WHEAT"
2.300856,1.0626497,2.2364552,2544597,"SHREDDED WHEAT BITE SIZE 100% WHOLE WHEAT CEREAL, SHREDDED WHEAT"
2.300856,1.0626497,2.2364552,2603630,"SHREDDED WHEAT BITE SIZE WHOLE GRAIN WHEAT CEREAL, SHREDDED WHEAT"
1.5790589,1.9540942,4.057672,2621272,"SNICKERDOODLE COOKIE SWEETENED CORN CEREAL DUSTED WITH SUGAR AND CINNAMON, SNICKERDOODLE COOKIE"
2.4250069,2.4607115,4.108867,2472860,SPROUTED OAT HONEY O'S ORGANIC HONEY-SWEETENED WHOLE-GRAIN CEREAL
2.690947,2.3798862,5.2561603,2624085,"STRAWBERRY AWAKE SWEETENED CRISPY RICE AND WHEAT CEREAL WITH STRAWBERRIES, STRAWBERRY AWAKE"
2.1454902,2.376523,5.36464,2142872,"STRAWBERRY BIRTHDAY CAKE FLAVORED SWEETENED MULTIGRAIN CEREAL, STRAWBERRY BIRTHDAY CAKE"
2.1454902,2.376523,5.36464,2166019,"STRAWBERRY BIRTHDAY CAKE FLAVORED SWEETENED MULTIGRAIN CEREAL, STRAWBERRY BIRTHDAY CAKE"
2.5459175,2.9097724,5.62592,2497946,"STRAWBERRY CHEESECAKE FLAVORED TOASTED FLAKES AND DIPPED FLAKES CEREAL, STRAWBERRY CHEESECAKE"
1.1842709,0.3847701,2.107707,1968402,"STRAWBERRY DELIGHT LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, STRAWBERRY DELIGHT"
1.3589516,0.5244882,2.1733947,2462771,"STRAWBERRY FROSTED FLAVORED SHREDDED WHEAT BITE SIZE CEREAL, STRAWBERRY FROSTED"
1.3589516,0.5244882,2.1733947,2485056,"STRAWBERRY FROSTED FLAVORED SHREDDED WHEAT BITE SIZE CEREAL, STRAWBERRY FROSTED"
1.4682461,0.5682664,2.208043,2482995,"STRAWBERRY FROSTED SHREDDED WHEAT FLAVORED CEREAL, STRAWBERRY FROSTED SHREDDED WHEAT"
1.2757071,1.3582735,4.608192,2659241,"SUGAR FROSTED FLAKES SWEETENED CORN FLAKE CEREAL, SUGAR FROSTED FLAKES"
1.6366484,1.5592356,4.7541523,2499713,"SUGAR FROSTED FLAKES SWEETENED FROSTED CORN CEREAL, SUGAR FROSTED FLAKES"
1.6366484,1.5592356,4.7541523,2471872,"SUGAR FROSTED FLAKES TOASTED, SWEETENED CORN CEREAL, SUGAR FROSTED FLAKES"
1.6366484,1.5592356,4.7541523,2472941,"SUGAR FROSTED FLAKES TOASTED, SWEETENED CORN CEREAL, SUGAR FROSTED FLAKES"
2.2758608,2.8799539,6.675037,2638938,"SUPER BERRY CRUNCH SWEETENED CORN AND OAT CEREAL, SUPER BERRY CRUNCH"
1.7817073,2.0743232,5.104307,2142298,"SWEETENED CEREAL WITH APPLE, CINNAMON AND SPOOKY MARSHMALLOWS, APPLE, CINNAMON AND SPOOKY MARSHMALLOWS"
1.7817073,2.0743232,5.104307,2160224,"SWEETENED CEREAL WITH APPLE, CINNAMON AND SPOOKY MARSHMALLOWS, APPLE, CINNAMON AND SPOOKY MARSHMALLOWS"
1.3747746,1.5670161,4.6098723,2474802,"SWEETENED CHOCOLATE FLAVORED CORN PUFF CEREAL WITH REAL COCOA, SWEETENED CHOCOLATE"
1.2375451,1.4981886,4.7320733,2125186,"SWEETENED MULTI-GRAIN CEREAL WITH FRUITY SHAPED MARSHMALLOWS, FRUITY SHAPED MARSHMALLOWS"
1.5200326,1.7438757,5.0942435,2472452,"SWEETENED MULTI-GRAIN CEREAL WITH REAL APPLES & CINNAMON HOOTS, APPLES & CINNAMON"
