fdc_id,description,brand_owner,food_category,Energy,Protein,"Carbohydrate, by difference",Total lipid (fat),"Fatty acids, total saturated","Fiber, total dietary",Total Sugars,"Sodium, Na"
2671787,100% STONE GROUND WHOLE GRAIN SCOTTISH OATMEAL,"Bob's Red Mill Natural Foods, Inc.",Cereal,389.0,16.7,63.9,6.94,1.39,11.1,0.0,0.0
2423682,"100% WHOLE GRAIN 1-MINUTE QUICK OATS, 100% WHOLE GRAIN","Grain Millers, Inc.",Cereal,375.0,12.5,67.5,6.25,0.0,10.0,2.5,0.0
2288750,100% WHOLE GRAIN OATS,"Post Consumer Brands, LLC",Cereal,375.0,12.5,67.5,7.5,1.25,10.0,2.5,0.0
2390298,100% WHOLE GRAIN OATS QUICK COOK OATMEAL,"Schnuck Markets, Inc.",Cereal,375.0,12.5,67.5,6.25,1.25,10.0,0.0,0.0
2390305,100% WHOLE GRAIN OATS QUICK COOK OATMEAL,"Schnuck Markets, Inc.",Cereal,375.0,12.5,67.5,6.25,1.25,10.0,0.0,0.0
2552192,"100% WHOLE GRAIN OATS, 100%WHOLE GRAIN",H. A. Cole Products Company,Cereal,375.0,12.5,67.5,6.25,0.0,10.0,2.5,0.0
2434599,100% WHOLE GRAIN OLD FASHIONED OATS,"Winco Foods, Inc.",Cereal,350.0,12.5,67.5,6.25,0.0,10.0,0.0,0.0
2243038,"100% WHOLE GRAIN OLD FASHIONED OATS, WHOLE GRAIN","Hy-Vee, Inc.",Cereal,375.0,12.5,70.0,6.25,1.25,10.0,0.0,0.0
2238815,"100% WHOLE GRAIN OLD FASHIONED OATS, WHOLE GRAIN","Weis Markets, Inc.",Cereal,375.0,12.5,67.5,6.25,1.25,10.0,2.5,0.0
2249764,"100% WHOLE GRAIN OLD FASHIONED OATS, WHOLE GRAIN",Nash Finch Company,Cereal,375.0,12.5,67.5,6.25,1.25,10.0,0.0,0.0
2022665,"100% WHOLE GRAIN OLD FASHIONED OATS, WHOLE GRAIN","Weis Markets, Inc.",Cereal,375.0,12.5,67.5,6.25,1.25,10.0,2.5,0.0
2243217,"100% WHOLE GRAIN OLD FASHIONED OATS, WHOLE GRAIN","Hy-Vee, Inc.",Cereal,375.0,12.5,70.0,6.25,1.25,10.0,0.0,0.0
2673039,100% WHOLE GRAIN ORGANIC OATS,"Post Consumer Brands, LLC",Cereal,375.0,12.5,67.5,7.5,1.25,10.0,2.5,0.0
2673040,100% WHOLE GRAIN ORGANIC OATS,"Post Consumer Brands, LLC",Cereal,375.0,12.5,67.5,7.5,1.25,10.0,2.5,0.0
2434575,"100% WHOLE GRAIN QUICK COOKING OATS, 100% WHOLE GRAIN","Winco Foods, Inc.",Cereal,350.0,12.5,67.5,6.25,0.0,10.0,0.0,0.0
2671903,100% WHOLE GRAIN QUICK COOKING STEEL CUT OATS,"Bob's Red Mill Natural Foods, Inc.",Cereal,389.0,11.1,72.2,6.94,0.0,11.1,0.0,0.0
2407231,100% WHOLE GRAIN QUICK COOKING STEEL CUT OATS,"Bob's Red Mill Natural Foods, Inc.",Cereal,389.0,11.1,72.2,6.94,0.0,11.1,0.0,0.0
2105796,100% WHOLE GRAIN QUICK COOKING STEEL CUT OATS,"Bob's Red Mill Natural Foods, Inc.",Cereal,389.0,11.1,69.4,6.94,1.39,11.1,0.0,0.0
1864274,100% WHOLE GRAIN QUICK OATS,"Post Consumer Brands, LLC",Cereal,375.0,12.5,67.5,7.5,1.25,10.0,2.5,0.0
2365638,100% WHOLE GRAIN QUICK OATS,Ray's Wholesale Meats,Cereal,375.0,12.5,67.5,6.25,1.25,10.0,0.0,0.0
2393037,100% WHOLE GRAIN QUICK OATS,"Homestat Farm, Ltd.",Cereal,375.0,12.5,67.5,6.25,1.25,10.0,0.0,0.0
2130038,100% WHOLE GRAIN QUICK OATS,Stater Bros. Markets Inc.,Cereal,375.0,12.5,67.5,6.25,1.25,10.0,0.0,0.0
2384733,"100% WHOLE GRAIN QUICK OATS, 100% WHOLE GRAIN",Save Mart Supermarkets Inc.,Cereal,375.0,12.5,67.5,6.25,1.25,10.0,0.0,0.0
1855621,"100% WHOLE GRAIN QUICK OATS, 100% WHOLE GRAIN","V3G International, LLC",Cereal,375.0,12.5,67.5,7.5,1.25,10.0,2.5,0.0
2620189,"100% WHOLE GRAIN QUICK OATS, 100% WHOLE GRAIN",Wakefern Food Corporation,Cereal,375.0,12.5,67.5,6.25,1.25,10.0,0.0,0.0
2126558,"100% WHOLE GRAIN QUICK OATS, WHOLE GRAIN","Hy-Vee, Inc.",Cereal,375.0,12.5,70.0,6.25,1.25,10.0,0.0,0.0
2250057,"100% WHOLE GRAIN QUICK OATS, WHOLE GRAIN",Nash Finch Company,Cereal,375.0,12.5,67.5,6.25,1.25,10.0,0.0,0.0
2022667,"100% WHOLE GRAIN QUICK OATS, WHOLE GRAIN","Weis Markets, Inc.",Cereal,375.0,12.5,67.5,6.25,1.25,10.0,2.5,0.0
2243369,"100% WHOLE GRAIN QUICK OATS, WHOLE GRAIN","Hy-Vee, Inc.",Cereal,375.0,12.5,70.0,6.25,1.25,10.0,0.0,0.0
2239100,"100% WHOLE GRAIN QUICK OATS, WHOLE GRAIN","Weis Markets, Inc.",Cereal,375.0,12.5,67.5,6.25,1.25,10.0,2.5,0.0
2554382,"100% WHOLE GRAIN REGULAR ROLLED OATS, 100% WHOLE GRAIN","Happy Day Food Group, Inc.",Cereal,400.0,17.5,67.5,7.5,0.0,10.0,0.0,0.0
2391741,"100% WHOLE GRAIN ROLLED QUICK OATS, WHOLE GRAIN",Bi-Lo Inc.,Cereal,375.0,12.5,67.5,6.25,1.25,10.0,0.0,0.0
2053722,100% WHOLE GRAIN STEEL CUT OATS,The Kroger Co.,Cereal,375.0,12.5,67.5,6.25,1.25,10.0,2.5,0.0
2671851,100% WHOLE GRAIN STEEL CUT OATS,"Bob's Red Mill Natural Foods, Inc.",Cereal,386.0,11.4,70.4,5.68,1.14,11.4,2.27,0.0
2429802,"100% WHOLE GRAIN STEEL CUT OATS, 100% WHOLE GRAIN","Wegmans Food Markets, Inc. ",Cereal,375.0,12.5,67.5,6.25,0.0,10.0,0.0,0.0
604423,"100% WHOLE GRAIN STEEL CUT OATS, ORIGINAL",GOOD & SMART,Cereal,396.0,12.5,70.8,6.25,0.0,8.3,2.08,0.0
2100947,"100% WHOLE GRAIN STEEL CUT OATS, WHOLE GRAIN","Hy-Vee, Inc.",Cereal,375.0,12.5,70.0,6.25,1.25,10.0,0.0,0.0
2013848,"18 RABBITS, ORGANIC WALNUTS, FLAX, AND CACAO NIBS VERITAS GRANOLA","18 Rabbits, Inc.",Cereal,483.0,10.3,51.7,27.6,8.62,6.9,10.3,34.0
2033693,"365 EVERYDAY VALUE, COCONUT CRAZE GRANOLA","Whole Foods Market, Inc.",Cereal,491.0,9.09,67.3,21.8,10.9,7.3,18.2,191.0
1868294,"365 EVERYDAY VALUE, ORGANIC INSTANT OATMEAL, OATS & FLAX, OATS & FLAX","Whole Foods Market, Inc.",Cereal,375.0,10.0,72.5,5.0,0.0,7.5,27.5,325.0
2015656,"365 EVERYDAY VALUE, PROTEIN, FIBER FLAKES & CLUSTERS`","Whole Foods Market, Inc.",Cereal,400.0,20.0,63.6,10.9,0.91,9.1,21.8,309.0
2109899,5 GRAIN BLEND,"Wal-Mart Stores, Inc.",Cereal,356.0,11.1,75.6,2.22,0.0,8.9,2.22,0.0
1899008,A DATE IN THE LIFE OATMEAL,"Reconyx, Inc.",Cereal,347.0,8.32,35.6,20.9,10.6,5.8,11.3,5.0
2165835,"ACAI BERRIES OVERNIGHT OATS WITH ANCIENT GRAINS, ACAI BERRIES",Brekki LLC,Cereal,133.0,4.0,17.3,5.33,0.67,2.7,7.33,57.0
2055480,"ACME, GIVE N GO GRANOLA",West Coast Grocery Company,Cereal,418.0,7.27,47.3,20.0,1.82,3.6,25.4,164.0
2437532,"ACTIVATION ENERGY COFFEE, DARK CHOCOLATE & HAZELNUTS",Nu.Millennia/Inc.,Cereal,480.0,13.3,50.0,26.7,6.67,6.7,16.7,103.0
1886382,ADDICTION GRANOLA,"Lehi Valley Trading Company, Inc.",Cereal,455.0,9.09,60.0,20.0,4.55,7.3,29.1,164.0
1898212,ADDICTION GRANOLA,"Lehi Valley Trading Company, Inc.",Cereal,464.0,10.7,60.7,21.4,5.36,7.1,28.6,161.0
2167401,"ADZUKI BEAN GLOW OATMEAL, ADZUKI BEAN",Lisa Produce,Cereal,400.0,10.0,70.0,10.0,2.0,8.0,22.0,20.0
2072041,AGAVE SWEET APPLE CRISP GRANOLA,"RB. Confections, Lc.",Cereal,429.0,10.7,53.6,25.0,3.57,7.1,17.9,125.0
1886379,AGAVE SWEET BANANA NUT BREAD GRANOLA,"Lehi Valley Trading Company, Inc.",Cereal,464.0,10.7,53.6,25.0,3.57,10.7,17.9,161.0
2072032,AGAVE SWEET BOUNTIFUL HARVEST GRANOLA,"RB. Confections, Lc.",Cereal,429.0,7.14,57.1,21.4,3.57,7.1,25.0,0.0
2072040,AGAVE SWEET BOUNTIFUL HARVEST GRANOLA,"RB. Confections, Lc.",Cereal,429.0,7.14,57.1,21.4,3.57,7.1,25.0,0.0
2456281,"AGAVE SWEET CRANBERRY ORANGE WALNUT GRANOLA, AGAVE SWEET CRANBERRY ORANGE WALNUT","Lehi Valley Trading Company, Inc.",Cereal,429.0,10.7,57.1,25.0,3.57,10.7,21.4,125.0
2267244,"AGED CHEDDAR WITH BLACK PEPPER GRANOLA BAKED WITH GHEE, AGED CHEDDAR WITH BLACK PEPPER",Bumble Foods LLC,Cereal,500.0,14.3,50.0,28.6,12.5,7.1,17.9,250.0
1872774,"AHOLD, INSTANT OATMEAL, APPLES & CINNAMON, APPLES & CINNAMON","Ahold USA, Inc. ",Cereal,357.0,10.7,67.9,7.14,0.0,10.7,0.0,500.0
1872781,"AHOLD, INSTANT OATMEAL, CINNAMON & SPICE, CINNAMON & SPICE","Ahold USA, Inc. ",Cereal,372.0,9.3,74.4,4.65,0.0,7.0,20.9,488.0
1872818,"AHOLD, INSTANT OATMEAL, CRANBERRY, PECAN & VANILLA, CRANBERRY, PECAN & VANILLA","Ahold USA, Inc. ",Cereal,400.0,8.57,71.4,8.57,1.43,5.7,28.6,514.0
2287493,"AHOLD, INSTANT OATMEAL, HONEY NUT, HONEY NUT","Ahold USA, Inc. ",Cereal,395.0,9.3,72.1,8.14,1.16,7.0,30.2,488.0
1872826,"AHOLD, INSTANT OATMEAL, MAPLE, BROWN SUGAR, MAPLE, BROWN SUGAR","Ahold USA, Inc. ",Cereal,357.0,10.7,67.9,7.14,0.0,10.7,0.0,679.0
1872776,"AHOLD, INSTANT OATMEAL, RAISIN, DATE & WALNUT, RAISIN, DATE & WALNUT","Ahold USA, Inc. ",Cereal,378.0,8.11,73.0,6.76,1.35,5.4,35.1,649.0
1872828,"AHOLD, INSTANT OATMEAL, RAISINS & SPICE, RAISINS & SPICE","Ahold USA, Inc. ",Cereal,349.0,6.98,76.7,3.49,0.0,7.0,32.6,488.0
1872829,"AHOLD, NATURE'S PROMISE, ORGANIC INSTANT OATMEAL, MAPLE, MAPLE","Ahold USA, Inc. ",Cereal,395.0,9.3,74.4,4.65,0.0,7.0,20.9,151.0
2421922,"ALL AMERICAN GRANOLA, ALL AMERICAN",Skeeter Snacks LLC,Cereal,433.0,6.67,70.0,11.7,1.67,6.7,30.0,133.0
2289809,"ALL NATURAL ARTISAN GRANOLA, CRANBERRY CHERRY",Statements2000,Cereal,436.0,10.9,60.0,18.2,0.91,7.3,25.4,173.0
1897831,ALL NATURAL BANANA WALNUT GRANOLA,Oakhouse Farm Inc.,Cereal,350.0,7.5,55.0,12.5,5.0,5.0,22.5,0.0
2058065,ALL NATURAL GRANOLA,"Italian Pottery Imports Co., Inc.",Cereal,494.0,10.6,42.3,35.3,5.29,7.1,17.6,0.0
1855413,ALL NATURAL GRANOLA,"Alaska Smokehouse, Inc.",Cereal,446.0,7.14,58.9,21.4,8.04,5.4,23.2,179.0
2621723,"ALL NATURAL GRANOLA CLUSTERS, CHOCOLATE TOASTED COCONUT","Weis Markets, Inc.",Cereal,421.0,8.77,70.2,14.0,3.51,7.0,26.3,263.0
1855427,"ALL NATURAL GRANOLA CLUSTERS, CRANBERRY ALMOND","Weis Markets, Inc.",Cereal,386.0,8.77,75.4,7.02,0.0,5.3,26.3,211.0
1890132,ALL NATURAL GRANOLA SWEETENED WITH SORGHUM SYRUP & HONEY,Food Leaf LLC,Cereal,423.0,7.69,65.4,15.4,3.85,7.7,19.2,192.0
1890133,"ALL NATURAL GRANOLA, CINNAMON",Food Leaf LLC,Cereal,444.0,7.41,63.0,18.5,3.7,7.4,22.2,167.0
1890160,"ALL NATURAL GRANOLA, VANILLA, CARAMEL",Arctic Fisheries Ltd.,Cereal,400.0,10.0,70.0,10.0,1.0,8.0,14.0,50.0
1898737,"ALL NATURAL OATMEAL, GOJI BLUEBERRY",Innovative Beverage Concepts Inc.,Cereal,413.0,12.0,69.3,9.33,2.0,10.7,24.0,0.0
1898742,"ALL NATURAL OATMEAL, MANGO BLACKBERRY",Innovative Beverage Concepts Inc.,Cereal,400.0,12.0,70.7,8.0,1.33,9.3,26.7,0.0
2151934,"ALL NATURAL ORIGINAL GRANOLA, ORIGINAL","A.M.S. Manufacturing, Inc.",Cereal,607.0,17.9,42.9,42.9,7.14,10.7,14.3,161.0
2096900,ALL RAW VEGAN VERY BERRY MUESLI,Glaser Farms,Cereal,100.0,4.41,18.1,1.32,0.22,1.8,2.64,0.0
2256269,"ALMOND AGAVE GRANOLA PREBIOTIC GLUTEN FREE ROLLED OATS, CHICORY ROOT FIBER, OLIVE OIL, AGAVE SYRUP, ALMONDS, MAPLE SYRUP, COCONUT, SEA SALT AND CINNAMON, ALMOND AGAVE GRANOLA",The Kroger Co.,Cereal,400.0,10.0,63.3,15.0,3.33,13.3,13.3,233.0
2171075,"ALMOND BERRY POWER ALMOND BUTTER ALMONDS RASPBERRIES SUPERFOOD SHOT & GRANOLA MIX, ALMOND BERRY POWER",The Kellogg Company ,Cereal,480.0,12.0,56.0,28.0,2.0,8.0,16.0,100.0
1959201,"ALMOND BUTTER CHUNK BAKED GRANOLA, ALMOND BUTTER CHUNK",Healing Home Foods Inc.,Cereal,464.0,14.3,42.9,25.0,3.57,10.7,14.3,71.0
2279404,"ALMOND BUTTER GRANOLA, ALMOND BUTTER",Pinnacle Foods Group LLC,Cereal,500.0,10.0,60.0,20.0,0.0,6.7,16.7,317.0
2539254,"ALMOND BUTTER GRANOLA, ALMOND BUTTER","Jessica's Natural Foods, LLC",Cereal,233.0,5.0,26.7,11.7,3.33,5.0,10.0,108.0
2585643,"ALMOND BUTTER HEALTHY GRAINS GRANOLA CLUSTERS, ALMOND BUTTER",KIND Inc.,Cereal,169.0,6.15,29.2,3.85,0.0,1.5,7.69,92.0
2505526,"ALMOND BUTTER MAPLE GRANOLA, ALMOND BUTTER MAPLE",Glencourt Inc.,Cereal,448.0,12.1,65.5,15.5,1.72,6.9,17.2,310.0
2667865,"ALMOND BUTTER TRAILS GRAIN-FREE ORGANIC GRANOLA, ALMOND BUTTER TRAILS","Giant Eagle, Inc.",Cereal,600.0,13.3,40.0,43.3,11.7,10.0,20.0,267.0
2606366,"ALMOND CASHEW GRAIN-FREE GRANOLA, ALMOND CASHEW",Target Stores,Cereal,533.0,16.7,33.3,43.3,10.0,10.0,16.7,233.0
2137205,"ALMOND CHERRY GRANOLA, ALMOND CHERRY","Jessica's Natural Foods, LLC",Cereal,450.0,10.0,53.3,23.3,0.0,10.0,23.3,100.0
2370178,"ALMOND CHIA GRANOLA CLUSTERS, ALMOND CHIA",The Bearington Collection,Cereal,392.0,9.8,68.6,9.8,0.98,9.8,15.7,147.0
2140262,"ALMOND COCONUT SUNFLOWER SEEDS, COCONUT & ALMONDS GRANOLA, ALMOND COCONUT",The Kellogg Company ,Cereal,516.0,14.5,37.1,41.9,14.5,16.1,17.7,226.0
2393763,"ALMOND DATE CURRANT FARMERS MARKET MIX, ALMOND DATE CURRANT","Seven Sundays, LLC",Cereal,400.0,13.3,65.0,10.0,1.67,10.0,11.7,0.0
2177119,"ALMOND GRANOLA, ALMOND","Schnuck Markets, Inc.",Cereal,469.0,10.9,67.2,17.2,7.81,7.8,18.8,23.0
2279514,"ALMOND GRANOLA, ALMOND",Western Mixers Produce and Nuts Inc.,Cereal,433.0,13.3,56.7,20.0,1.67,6.7,13.3,0.0
1885978,"ALMOND GRANOLA, FRENCH VANILLA","Wegmans Food Markets, Inc. ",Cereal,455.0,9.09,72.7,14.6,1.82,5.5,27.3,109.0
1916508,"ALMOND GRANOLA, FRENCH VANILLA","Tops Markets, LLC",Cereal,455.0,9.09,72.7,14.6,1.82,7.3,25.4,100.0
1885981,"ALMOND GRANOLA, FRENCH VANILLA","Wegmans Food Markets, Inc. ",Cereal,455.0,9.09,72.7,14.6,1.82,5.5,27.3,109.0
2056639,"ALMOND GRANOLA, FRENCH VANILLA","Tops Markets, LLC",Cereal,455.0,9.09,72.7,14.6,1.82,5.5,27.3,109.0
2070936,"ALMOND GRANOLA, VANILLA","Bay Valley Foods, LLC",Cereal,433.0,10.0,70.0,11.7,0.0,6.7,23.3,217.0
2128717,"ALMOND SESAME ANCIENT GRAIN GRANOLA, ALMOND SESAME","Love Grown Foods, LLC",Cereal,433.0,10.0,50.0,23.3,8.33,6.7,10.0,333.0
2652574,"ALMOND VANILLA CRUNCHY WHOLE GRAIN FLAKES WITH HONEY ROASTED ALMONDS AND VANILLA FLAVOR, ALMOND VANILLA CRUNCH","Wholesome Goodness, LLC",Cereal,367.0,6.67,80.0,3.33,0.0,10.0,23.3,383.0
2177761,"ALMOND, PECAN & CASHEW GRANOLA, ALMOND, PECAN & CASHEW","Out of the Box, LLC ",Cereal,467.0,13.3,63.3,16.7,1.67,10.0,13.3,150.0
2375383,"ALMOND-CRAN-RAISIN VANILLA GRANOLA CRISP, ALMOND-CRAN-RAISIN",Sagsveen & Sagsveen Food Brokers Ltd.,Cereal,395.0,10.5,54.4,14.0,1.75,5.3,21.0,70.0
2653105,ALMONDS,"Post Consumer Brands, LLC",Cereal,406.0,7.81,79.7,7.81,0.78,4.7,20.3,422.0
1917857,ALMONDS CHERRY AND COCONUT,"Out of the Box, LLC ",Cereal,360.0,10.0,60.0,14.0,2.0,8.0,8.0,130.0
1854469,ALMONDS CLUSTER AND FLAKES,Cadia,Cereal,436.0,7.27,78.2,10.9,0.91,5.5,18.2,400.0
2166228,"ALMONDS, WALNUTS, COCONUT, CRANBERRIES, PECANS, SUNFLOWER SEEDS & CHIA SEEDS GRANOLA, ALMONDS, WALNUTS, COCONUT, CRANBERRIES, PECANS, SUNFLOWER SEEDS & CHIA SEEDS",Aurora Products,Cereal,550.0,12.5,30.0,45.0,8.75,7.5,12.5,88.0
2597168,"ALPEN MUESLI, 14 OZ",,Cereal,350.0,13.3,71.7,5.83,0.83,11.7,10.0,33.0
2265560,"AMBROSIAL, GREEK MUESLI, GOJI BERRY HAZELNUT",Ambrosial LLC,Cereal,400.0,12.7,70.9,9.09,2.73,9.1,23.6,9.0
2058496,"AMERICA'S CHOICE, SWEETENED RICE CEREA MADE WITH REAL COCOA, COCOA BITES","The Great Atlantic & Pacific Tea Company, Inc.",Cereal,406.0,6.25,84.4,6.25,0.0,0.0,37.5,656.0
2111011,AMERICA'S ORIGINAL GRANOLA LOW FAT WITH RAISINS & ALMONDS,McKee Foods Corporation,Cereal,400.0,8.0,80.0,6.0,1.0,6.0,32.0,150.0
2018170,AMERICAN BLEND,Annona Company LLC,Cereal,418.0,11.9,67.2,11.9,1.49,9.0,19.4,112.0
1857368,ANCIENT GRAIN FLAKES,Common Ground USA Inc.,Cereal,367.0,8.33,78.3,1.67,0.0,8.3,8.33,100.0
2081083,"ANCIENT GRAIN GRANOLA, CRANBERRY PECAN",Purely Elizabeth ,Cereal,467.0,10.0,60.0,23.3,10.0,6.7,20.0,350.0
2664686,"ANCIENT GRAIN GRANOLA., BLUEBERRY HEMP",Purely Elizabeth ,Cereal,433.0,10.0,60.0,16.7,10.0,6.7,23.3,350.0
2112617,"ANCIENT GRAIN GRANOLA., CRANBERRY PECAN",Purely Elizabeth ,Cereal,467.0,10.0,60.0,23.3,10.0,6.7,20.0,350.0
2285306,"ANCIENT GRAIN MUESLI, APPLE CURRANT",Purely Elizabeth ,Cereal,400.0,16.7,63.3,10.0,0.0,10.0,10.0,0.0
2089611,"ANCIENT GRAIN MUESLI, CRANBERRY CASHEW",Purely Elizabeth ,Cereal,400.0,16.7,63.3,11.7,1.67,10.0,10.0,0.0
2061889,"ANCIENT GRAIN MUESLI, MANGO ALMOND",Purely Elizabeth ,Cereal,400.0,16.7,63.3,11.7,0.0,10.0,10.0,17.0
2303050,ANCIENT GRAIN POWER BLEND,Quinoa Corporation,Cereal,367.0,13.3,64.4,6.67,0.0,8.9,2.22,9.0
2403511,"ANCIENT GRAINS & FLAX INSTANT OATMEAL WITH PROBIOTICS, ANCIENT GRAINS & FLAX","Meijer, Inc.",Cereal,389.0,16.7,63.0,9.26,0.93,11.1,0.0,83.0
2009792,ANCIENT GRAINS GRANOLA WITH ALMONDS,Costco Companies Inc.,Cereal,455.0,9.09,70.9,16.4,2.73,10.9,16.4,245.0
2493161,ANCIENT GRAINS QUINOA & AMARANTH INSTANT OATMEAL,Garden of Light Inc.,Cereal,400.0,14.0,70.0,8.0,1.0,10.0,22.0,80.0
2667199,"ANCIENT WITH FLAX SEEDS, HEMP SEEDS, CHIA SEEDS & BROWN SUGAR QUICK OATS, ANCIENT WITH FLAX SEEDS, HEMP SEEDS, CHIA SEEDS & BROWN SUGAR",Magi Foods LLC,Cereal,404.0,12.3,66.7,10.5,1.75,8.8,26.3,0.0
2106790,"APPLE & CINNAMON CRUNCHY GRANOLA WITH SWEET APPLES, CINNAMON, AND YOGURT GRANOLA & YOGURT BLEND, APPLE & CINNAMON",The Quaker Oats Company,Cereal,385.0,9.23,80.0,3.85,0.77,6.2,33.8,431.0
2143557,"APPLE & CINNAMON FLAVORED INSTANT OATMEAL, APPLE & CINNAMON","Wegmans Food Markets, Inc. ",Cereal,375.0,10.0,75.0,5.0,0.0,7.5,22.5,200.0
2463978,"APPLE & CINNAMON FLAVORED INSTANT OATMEAL, APPLE & CINNAMON",Bi-Lo Inc.,Cereal,371.0,8.57,77.1,4.29,0.0,8.6,34.3,486.0
2468430,"APPLE & CINNAMON FLAVORED INSTANT OATMEAL, APPLE & CINNAMON","Publix Super Markets, Inc.",Cereal,371.0,8.57,77.1,4.29,0.0,8.6,34.3,486.0
2483411,"APPLE & CINNAMON FLAVORED INSTANT OATMEAL, APPLES & CINNAMON","Safeway, Inc.",Cereal,371.0,8.57,77.1,4.29,0.0,8.6,34.3,486.0
2282801,"APPLE & CINNAMON FLAVORED OATMEAL MIX-INS, APPLE & CINNAMON","Chicago Custom Foods, LLC",Cereal,312.0,0.0,93.8,0.0,0.0,0.0,93.8,0.0
1925257,APPLE & CINNAMON GRANOLA,Fairway Operating Corp.,Cereal,429.0,7.14,64.3,14.3,0.0,7.1,17.9,107.0
1024653,"APPLE & CINNAMON INSTANT OATMEAL, APPLE & CINNAMON",LIDL,Cereal,375.0,10.0,75.0,3.75,0.0,7.5,32.5,225.0
2162313,"APPLE & CINNAMON INSTANT OATMEAL, APPLE & CINNAMON","Wegmans Food Markets, Inc. ",Cereal,375.0,10.0,77.5,5.0,0.0,7.5,30.0,175.0
2472039,"APPLE & CINNAMON INSTANT OATMEAL, APPLE & CINNAMON","Unified Grocers, Inc.",Cereal,371.0,8.57,77.1,4.29,0.0,8.6,34.3,486.0
2563111,"APPLE & CINNAMON INSTANT OATMEAL, APPLE; CINNAMON",The Quaker Oats Company,Cereal,372.0,9.3,76.7,4.65,1.16,9.3,25.6,372.0
2627044,"APPLE & CINNAMON ORGANIC INSTANT OATMEAL, APPLE & CINNAMON",Star Markets Co.,Cereal,375.0,10.0,77.5,5.0,0.0,7.5,30.0,175.0
1859963,"APPLE & CINNAMON TOASTED OATS, APPLE & CINNAMON",Nash Finch Company,Cereal,400.0,6.67,80.0,5.0,0.67,6.7,36.7,400.0
2392410,"APPLE & COCONUT OVERNIGHT OATS, APPLE & COCONUT",Make Real Foods LLC,Cereal,400.0,10.0,70.0,10.0,4.17,10.0,23.3,8.0
2392413,"APPLE & COCONUT OVERNIGHT OATS, APPLE & COCONUT",Make Real Foods LLC,Cereal,400.0,10.0,70.0,10.0,3.83,10.0,23.3,8.0
1811109,"APPLE & COCONUT OVERNIGHT OATS, APPLE & COCONUT",The Quaker Oats Company,Cereal,400.0,9.23,69.2,9.23,3.85,10.8,23.1,8.0
2392411,"APPLE & COCONUT OVERNIGHT OATS, APPLE & COCONUT",Make Real Foods LLC,Cereal,400.0,10.0,70.0,10.0,3.83,10.0,23.3,8.0
2427953,"APPLE & COCONUT OVERNIGHT OATS, APPLE & COCONUT",The Quaker Oats Company,Cereal,400.0,9.23,69.2,9.23,3.85,10.8,23.1,8.0
2392407,"APPLE & COCONUT OVERNIGHT OATS, APPLE & COCONUT",Make Real Foods LLC,Cereal,400.0,10.0,70.0,10.0,4.17,10.0,23.3,8.0
2408105,"APPLE & COCONUT OVERNIGHT OATS, APPLE & COCONUT",The Quaker Oats Company,Cereal,400.0,9.23,69.2,9.23,3.85,10.8,23.1,8.0
1811114,"APPLE & COCONUT OVERNIGHT OATS, APPLE & COCONUT",The Quaker Oats Company,Cereal,400.0,9.23,69.2,9.23,3.85,10.8,23.1,8.0
2664597,"APPLE + CINNAMON GLUTEN FREE OATMEAL, APPLE + CINNAMON","GF & Company, LLC ",Cereal,383.0,16.7,58.3,11.7,1.67,10.0,20.0,283.0
2369910,"APPLE BLUEBERRY GLUTEN FREE GRANOLA, APPLE BLUEBERRY",The Bearington Collection,Cereal,380.0,10.0,74.0,5.0,0.0,8.0,22.0,10.0
2392808,"APPLE BLUEBERRY GRANOLA, APPLE BLUEBERRY","Bob's Red Mill Natural Foods, Inc.",Cereal,380.0,10.0,78.0,4.0,0.0,8.0,22.0,0.0
2104104,"APPLE CHEDDAR ROSEMARY FLAVOR INSTANT OATMEAL, APPLE CHEDDAR ROSEMARY",The Quaker Oats Company,Cereal,385.0,10.3,74.4,5.13,1.28,7.7,23.1,538.0
2550724,APPLE CINNAMON ALMOND OATMEAL,KIND Inc.,Cereal,395.0,11.6,67.4,10.5,1.16,9.3,16.3,326.0
2585649,"APPLE CINNAMON ALMOND OATMEAL, APPLE CINNAMON ALMOND",KIND Inc.,Cereal,395.0,11.6,67.4,10.5,1.16,9.3,16.3,326.0
2622466,"APPLE CINNAMON ALMOND OATMEAL, APPLE; CINNAMON; ALMOND",KIND Inc.,Cereal,395.0,11.6,67.4,10.5,1.16,9.3,16.3,326.0
1971046,"APPLE CINNAMON CHIA INSTANT OATMEAL, APPLE CINNAMON CHIA","Whole Foods Market, Inc.",Cereal,373.0,10.2,74.6,5.08,0.85,8.5,25.4,254.0
1974239,"APPLE CINNAMON CRISPY LIGHT GRANOLA, APPLE CINNAMON","Inventive Products Laboratories, Inc.",Cereal,455.0,7.27,72.7,14.6,1.82,7.3,16.4,118.0
2161941,"APPLE CINNAMON CRUNCH OATMEAL WITH APPLES, GRANOLA, ALMONDS & PUMPKIN SEEDS, APPLE CINNAMON CRUNCH",Del Monte Foods Inc.,Cereal,127.0,4.69,0.02,3.76,0.47,3.3,7.98,113.0
2561833,"APPLE CINNAMON CRUNCH OATMEAL, APPLE; CINNAMON",Del Monte Foods Inc.,Cereal,127.0,4.69,18.8,3.76,0.47,3.3,7.98,113.0
