AE1,AE2,AE3,fdc_id,description
4.6252694,6.89232,3.7521625,2009011,"STRAWBERRY CRUNCHY RICE & WHEAT FLAKES WITH STRAWBERRIES CEREAL, STRAWBERRY"
4.6252694,6.89232,3.7521625,2013125,"STRAWBERRY CRUNCHY RICE & WHEAT FLAKES WITH STRAWBERRIES CEREAL, STRAWBERRY"
4.1461587,5.806591,3.6283703,2091050,"STRAWBERRY FLAVORED CEREAL WITH PRINCESS MARSHMALLOWS, STRAWBERRY WITH PRINCESS MARSHMALLOWS"
5.543935,9.015713,4.7678757,2472825,"STRAWBERRY SHORTCAKE SWEETENED CORN & OAT CEREAL, STRAWBERRY SHORTCAKE"
5.4520926,7.4694996,4.9102445,2145695,"SUGAR FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES"
6.1007276,10.222476,5.1186576,2659771,"SUPER CRUNCH SWEETENED CORN AND OAT CEREAL, SUPER CRUNCH"
5.7242713,8.144336,5.0337243,2630043,"SWEET CRISPY CRUNCH CORN CEREAL, SWEET CRISPY CRUNCH"
3.906567,5.776604,3.7598145,2487397,"SWEETENED CEREAL WITH ALMONDS, OATS AND HONEY, ALMONDS, OATS AND HONEY"
5.331187,7.888182,4.784464,2154536,"SWEETENED CEREAL WITH APPLE, CINNAMON & MARSHMALLOWS, APPLE, CINNAMON & MARSHMALLOWS"
5.331187,7.888182,4.784464,2144253,"SWEETENED CEREAL WITH APPLE, CINNAMON & MARSHMALLOWS, APPLE, CINNAMON & MARSHMALLOWS"
5.342503,7.762694,4.684539,2212064,"SWEETENED CEREAL WITH APPLE, CINNAMON AND MARSHMALLOWS, APPLE, CINNAMON AND MARSHMALLOWS"
3.906567,5.776604,3.7598145,2511623,"SWEETENED CEREAL WITH OATS & HONEY WITH ALMONDS, OATS & HONEY WITH ALMONDS"
5.7278805,8.396586,4.954839,2464551,"SWEETENED CORN FROSTED FLAKES CEREAL, SWEETENED CORN FLAKES"
4.7577586,8.063781,5.0743175,2673060,SWEETENED CORN PUFF CEREAL WITH REAL PEANUT BUTTER AND COCOA
4.7577586,8.063781,5.0743175,1928906,"SWEETENED CORN PUFF CEREAL, REAL PEANUT BUTTER AND COCOA"
6.00077,9.022762,5.256872,1850224,"SWEETENED MULTI-GRAIN CEREAL WITH APPLE + CINNAMON!, APPLE + CINNAMON!"
5.1116314,7.6222734,4.5820165,2143505,"SWEETENED MULTI-GRAIN CEREAL WITH SPOOKY MARSHMALLOWS, SPOOKY MARSHMALLOWS"
5.1116314,7.6222734,4.5820165,2142306,"SWEETENED MULTI-GRAIN CEREAL WITH SPOOKY MARSHMALLOWS, SPOOKY MARSHMALLOWS"
5.6165814,8.527994,5.0542274,2464552,"SWEETENED MULTIGRAIN CEREAL WITH NATURAL FRUIT FLAVORS, NATURAL FRUIT"
5.2864733,7.8931766,4.704914,2477012,"SWEETENED MULTIGRAIN CEREAL, ORANGE, LEMON, CHERRY, BERRY & LIME"
5.638281,8.796138,4.8580956,1080653,"SWEETENED NATURALLY CHOCOLATE FLAVORED COCOA RICE CEREAL, CHOCOLATE"
6.1002784,9.795829,5.597661,1864059,"SWEETENED RICE CEREAL WITH REAL COCOA, COCOA DYNO-BITES"
5.638281,8.796138,4.8580956,2466511,"SWEETENED RICE CEREAL WITH REAL COCOA, SWEETENED WITH REAL COCOA"
5.0931325,7.463298,4.5889688,1914143,"SWEETENED THREE-GRAIN CEREAL WITH APPLE & CINNAMON, APPLE & CINNAMON"
5.0931325,7.463298,4.5889688,1912794,"SWEETENED THREE-GRAIN CEREAL WITH APPLE & CINNAMON, APPLE & CINNAMON"
4.8242025,7.220297,4.2989635,1914148,"SWEETENED THREE-GRAIN CEREAL WITH APPLE & CINNAMON, APPLE & CINNAMON"
3.9585931,6.349362,3.3536203,2673048,"SWEETENED WHOLE GRAIN OAT CEREAL, HONEY NUT SCOOTERS"
4.854455,8.015909,4.796403,1931987,"SWEETENED WHOLE WHEAT & RICE CEREAL WITH CINNAMON SWIRLS, CINNAMON"
4.166945,6.2431993,3.208043,2634308,"TOASTED CORN OVEN TOASTED CORN CEREAL, TOASTED CORN"
4.512584,6.815993,3.814854,1851438,"TOASTED MULTI-GRAIN CEREAL, HONEY OATS & FLAKES WITH STRAWBERRIES"
4.0282106,5.428507,3.6869843,2471922,"TOASTED MULTIGRAIN CEREAL WITH HONEY OAT CLUSTERS, OATS & HONEY"
1.9262681,2.6574953,1.9222841,2548917,"TOASTED O'S ORGANIC WHOLE GRAIN CEREAL, TOASTED O'S"
1.937252,2.7653234,1.7521003,2013347,"TOASTED OATS ANTIOXIDANTS WHOLE GRAIN CEREAL, TOASTED OATS"
2.162637,2.994051,2.3046794,2466008,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
2.0697417,3.5338287,1.6076676,2657866,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
2.2155359,2.9697464,2.0320227,2659236,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
2.162637,2.994051,2.3046794,2635356,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
2.2383249,2.8110409,1.9839163,2660020,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
1.9372609,2.2585874,1.9241745,2638926,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
1.9372609,2.2585874,1.9241745,2638927,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
2.1433358,2.9183142,2.0629406,2145593,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
1.7458432,1.8353982,1.9941552,1951658,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
1.9372609,2.2585874,1.9241745,2477417,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
2.2383249,2.8110409,1.9839163,2377237,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
2.3280048,2.8705916,2.4350824,2168169,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
1.9372609,2.2585874,1.9241745,2634636,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
1.7786715,2.3290842,1.8345194,2019799,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
2.21997,3.130898,2.0309193,2139862,"TOASTED WHOLE GRAIN OAT CEREAL, TOASTED WHOLE GRAIN"
5.554179,8.851458,4.5584636,2125218,"TOUCHDOWN CRUNCH SWEETENED CORN & OAT CEREAL, TOUCHDOWN CRUNCH"
5.779928,9.459042,4.8157506,2112852,"TOUCHDOWN CRUNCH SWEETENED CORN & OAT CEREAL, TOUCHDOWN CRUNCH"
4.781822,6.9404054,4.140732,2614487,"TRAX FRUIT FLAVORED SWEETENED CORN WITH MARSHMALLOWS CEREAL, FRUIT"
3.2567506,4.62896,3.3528106,2022782,"VANILLA ALMOND MORNING OAT CRUNCH CEREAL, VANILLA ALMOND"
4.854455,8.015909,4.796403,1886009,"WEGMANS, SWEETENED WHOLE WHEAT & RICE SQUARES CEREAL, CINNAMON"
4.204928,6.2547345,3.134235,2008693,"WEIS, BITE SIZE OVEN TOASTED CORN BISCUIT CEREAL"
3.406751,3.8901455,3.1375222,2324492,"WEIS, BRAN CRUNCHY WHEAT FLAKES CEREAL, RAISIN, RAISIN"
2.9552114,3.8225813,2.6705842,2012111,"WHEAT FLAKES CRISPY WHOLE WHEAT CEREAL, WHEAT FLAKES"
2.9552114,3.8225813,2.6705842,2241415,"WHEAT FLAKES WHOLE GRAIN WHEAT CEREAL, WHEAT FLAKES"
3.2322319,4.432627,2.6538262,2669288,"WHEAT FLAKES WHOLE GRAIN WHEAT CEREAL, WHEAT FLAKES"
3.0850284,3.3446243,2.8390963,2548922,"WHEAT SQUARES ORGANIC WHOLE GRAIN CEREAL, WHEAT SQUARES"
2.6433003,3.515297,3.3933735,1950962,"WHOLE GRAIN OAT AND WHEAT CEREAL WITH ALMONDS, OATS & HONEY"
3.3162305,3.7272904,2.9525363,2472529,"WHOLE GRAIN WHEAT & BRAN CEREAL WITH RAISINS, RAISIN BRAN"
3.8789392,4.8173356,3.646542,2464659,"WHOLE GRAIN WHEAT AND BRAN CEREAL WITH RAISINS BRAN, RAISIN"
2.067552,1.9132847,1.6227539,1135634,"WHOLE GRAIN WHEAT AND BRAN FLAKES CEREAL, BRAN FLAKES"
4.287961,6.097991,3.5718374,2213974,"WILD BERRY SWEETENED MULTI-GRAIN CEREAL, WILD BERRY"
1.9606831,6.021906,6.456929,2069849,"WILDWAY, INSTANT HOT CEREAL, TOASTED COCONUT, TOASTED COCONUT"
2.5634918,5.645314,4.735896,2734797,Bear Naked Cereal White Chocolate Macadamia Nut 11oz
3.476894,7.5047626,6.136267,2641579,TELMA CRUNCHEE! COCO RICE CHOCOLATE FLAVORED CEREAL BARS
3.7461278,7.278596,5.4554462,2110706,"CHOCOLATE HAZELNUT FILLED WITH CRISPY CEREAL BALLS, CHOCOLATE HAZELNUT"
4.554258,7.671979,5.866793,2110704,"CREPES TO GO! CARAMEL FILLED WITH CRISPY CEREAL BALLS, CARAMEL"
5.8057327,8.406549,5.3416963,2124040,"CRISP RICE CEREAL BAR WITH MARSHMALLOW CREME, MARSHMALLOW CREME"
3.6584387,5.151514,3.8467157,2753870,Kellogg's Cereal Breakfast Bar Apple Cinnamon 30.5oz 24ct
2.1785562,3.4939225,4.2138486,2719597,Bear Naked Cereal Granola Honey Almond Protein 11.2oz
2.9126284,3.3171442,3.739157,2719600,Bear Naked Cereal Granola Toasted Coconut Almond 12oz
1.9192998,2.4247801,2.0192885,2739271,Cheerios Original Gluten Free Breakfast Cereal Family Size
1.9192998,2.4247801,2.0192885,2739034,Cheerios Original Gluten Free Breakfast Cereal Giant Size
1.9192998,2.4247801,2.0192885,2738672,Cheerios Original Gluten Free Breakfast Cereal Large Size
1.9192998,2.4247801,2.0192885,2692395,Cheerios Original Gluten Free Breakfast Cereal Mega Size
1.3655096,1.461088,2.0801556,2721680,Kashi Go Cereal Crunch Honey Almond Flax 14oz
3.6732342,4.9553146,3.828108,2753880,Kellogg's Cereal Breakfast Bar Chewy Berry 30.4oz 96ct
2.6143732,4.4169736,2.8967214,2738896,Cascadian Farm Organic No Added Sugar Mixed Berry Cereal
2.429859,3.2661378,5.8823223,2751772,General Mills Ghost High Protein Cinnamon Breakfast Cereal
4.437425,5.4975023,5.167535,1459191,Quaker Life Cinnamon Cereal 18 Ounce Paper Box
3.7387297,5.292267,3.4999812,1458805,Quaker Life Cinnamon Multigrain Cereal 21.6 Ounce Box
3.805801,6.278179,3.804054,2720687,Cinnamon Toast Crunch Mini Breakfast Cereal Family Size
4.6402636,6.6336823,4.3195443,2745824,Cocoa Puffs Cereal Bulk Bag 4/35 OZ
4.0017643,6.073628,3.125316,2233869,Corn Chex Gluten Free Breakfast Cereal Family Size
4.8020916,7.5265694,3.90289,2738225,Golden Grahams Cereal Bulk Bag 4/43.5 OZ
2.71391,2.8874834,2.9612796,2721667,Kashi Heart To Heart Cereal Honey Toasted Oat 1.4oz
2.7033956,2.7839794,2.9016798,2721650,Kashi Heart To Heart Cereal Honey Toasted Oat 12oz
2.4266791,3.011953,1.7198524,2720924,Kellogg's All Bran Cereal Complete Wheat Flakes .88oz
2.4266791,3.011953,1.7198524,2736283,Kellogg's All Bran Cereal Complete Wheat Flakes 1.13oz
2.4266791,3.011953,1.7198524,2234308,Kellogg's All Bran Cereal Complete Wheat Flakes 18oz
4.4704123,6.573378,3.7750008,2720890,Kellogg's Apple Jacks Cereal Reduced Sugar 1oz 96ct
4.4704123,6.573378,3.7750008,2736306,Kellogg's Apple Jacks Cereal Reduced Sugar 1oz 96ct
4.4837575,6.606554,3.7804434,2736051,Kellogg's Froot Loops Cereal Reduced Sugar 1oz 96ct
4.4837575,6.606554,3.7804434,2736307,Kellogg's Froot Loops Cereal Reduced Sugar 1oz 96ct
4.21705,6.257367,3.6509356,2736047,Kellogg's Frosted Flakes Cereal Chocolate Multi Grain 1oz
3.961684,5.5803757,3.1936014,2736049,Kellogg's Frosted Flakes Cereal Multi Grain 1oz 96ct
3.961684,5.5803757,3.1936014,2721331,Kellogg's Frosted Flakes Cereal Multi Grain 2.1oz 60ct
3.9434595,5.620269,3.1417289,2721194,Kellogg's Frosted Flakes Cereal Multi Grain Cinnamon 1oz
3.9434595,5.620269,3.1417289,2736290,Kellogg's Frosted Flakes Cereal Multi Grain Cinnamon 2.1oz
3.961684,5.5803757,3.1936014,2721390,Kellogg's Frosted Flakes Cereal Reduced Sugar 1oz 96ct
4.911731,7.267549,4.20172,2234223,Kellogg's Licensed Brands Cereal Lucio Oh's Vanilla 10.1oz
4.911731,7.267549,4.20172,2234233,Kellogg's Licensed Brands Cereal Lucio Oh's Vanilla 18.7oz
3.4897094,3.736981,3.5371664,2721328,Kellogg's Mini-Wheats Cereal Bite Size Frosted 1.31oz
3.4897094,3.736981,3.5371664,2725236,Kellogg's Mini-Wheats Cereal Bite Size Frosted 15oz
3.4897094,3.736981,3.5371664,2234590,Kellogg's Mini-Wheats Cereal Bite Size Frosted 18oz
3.4897094,3.736981,3.5371664,2720941,Kellogg's Mini-Wheats Cereal Bite Size Frosted 1oz
3.4897094,3.736981,3.5371664,2721346,Kellogg's Mini-Wheats Cereal Bite Size Frosted 2.5oz
3.4897094,3.736981,3.5371664,2518982,Kellogg's Mini-Wheats Cereal Bite Size Frosted 24oz
3.4897094,3.736981,3.5371664,2234631,Kellogg's Mini-Wheats Cereal Bite Size Frosted 36oz
3.417733,3.5844948,3.4519048,2234305,Kellogg's Mini-Wheats Cereal Bite Size Strawberry 21oz
3.157096,3.9296823,3.0185633,2234586,Kellogg's Mini-Wheats Cereal Little Bites Chocolate 15.2oz
3.157096,3.9296823,3.0185633,2234467,Kellogg's Mini-Wheats Cereal Little Bites Chocolate 1oz
3.157096,3.9296823,3.0185633,2234554,Kellogg's Mini-Wheats Cereal Little Bites Chocolate 21.5oz
3.2677364,3.3267322,3.2950983,2519020,Kellogg's Mini-Wheats Cereal Little Bites Original 15.2oz
3.2677364,3.3267322,3.2950983,2234607,Kellogg's Mini-Wheats Cereal Little Bites Original 21.5oz
3.4279003,3.5973477,3.459607,2234348,Kellogg's Mini-Wheats Cereal Maple Brown Sugar 15.5oz
3.4279003,3.5973477,3.459607,2234258,Kellogg's Mini-Wheats Cereal Maple Brown Sugar 21oz
4.7916136,6.7598114,4.2563276,2234289,Kellogg's Pop-Tarts Pop-Tart Cereal Strawberry 11.2oz
4.7916136,6.7598114,4.2563276,2518959,Kellogg's Pop-Tarts Pop-Tart Cereal Strawberry 17oz
2.8513138,3.3288221,3.1127865,2736316,Kellogg's Special K Cereal Low Fat Granola 11.3oz
2.6611197,3.1791089,3.0170715,2234545,Kellogg's Special K Cereal Low Fat Granola 2.5oz
4.441382,6.814558,3.8166373,2747458,Lucky Charms Gluten Free Breakfast Cereal Giant Size
4.453657,6.8341994,3.8302424,2739030,Lucky Charms Gluten Free Breakfast Cereal With Unicorn Marshmallows
4.1019816,6.8007884,4.0148616,2744436,Reese's Puffs Cereal Bulk Bag 4/35 OZ
3.9885268,6.279879,2.9409795,2234055,Rice Chex Gluten Free Breakfast Cereal Family Size
3.3104556,4.801338,3.1966765,2747366,Apple Cinnamon Cheerios Cereal 25% Less Sugar Bowlpak
5.946596,7.61853,6.770036,2099136,"APPLE CINNAMON FRUIT & GRAIN CEREAL BARS, APPLE CINNAMON"
4.2443285,5.84374,4.483758,2253341,"APPLE CINNAMON FRUIT & GRAIN CEREAL BARS, APPLE CINNAMON"
4.2443285,5.84374,4.483758,1657404,"APPLE CINNAMON FRUIT & GRAIN CEREAL BARS, APPLE CINNAMON"
5.946596,7.61853,6.770036,2482427,"APPLE CINNAMON FRUIT & GRAIN CEREAL BARS, APPLE CINNAMON"
3.7231777,5.1348863,4.2866874,1973457,"APPLE CINNAMON FRUIT & GRAIN CEREAL BARS, APPLE CINNAMON"
4.931625,6.9004793,4.9898496,2608194,"APPLE CINNAMON FRUIT & GRAIN CEREAL BARS, APPLE CINNAMON"
5.946596,7.61853,6.770036,2524596,"APPLE CINNAMON FRUIT & GRAIN CEREAL BARS, APPLE CINNAMON"
5.946596,7.61853,6.770036,2633934,"APPLE CINNAMON FRUIT & GRAIN CEREAL BARS, APPLE CINNAMON"
3.7231777,5.1348863,4.2866874,2538223,"APPLE CINNAMON FRUIT & GRAIN CEREAL BARS, APPLE CINNAMON"
4.929298,6.098573,5.432486,2667764,"APPLE CINNAMON FRUIT & GRAIN CEREAL BARS, APPLE CINNAMON"
4.929298,6.098573,5.432486,2671530,"APPLE CINNAMON FRUIT & GRAIN CEREAL BARS, APPLE CINNAMON"
2.2736006,3.9625275,3.4320347,751510,BEAR NAKED CEREAL PEPITA HEMP SUNFLOWER BUTTER 10.5OZ
2.9821017,4.729643,3.237786,751138,BEAR NAKED CEREAL SEA SALTED CARAMEL APPLE 1.2OZ
2.9821017,4.729643,3.237786,750960,BEAR NAKED CEREAL SEA SALTED CARAMEL APPLE 12OZ
5.8583646,8.37894,6.243973,2077181,"BLUEBERRY FRUIT & GRAIN LOW FAT CEREAL BARS, BLUEBERRY"
5.3642797,6.2667346,5.892601,1063361,"BLUEBERRY FRUIT & GRAIN SOFT BAKED CEREAL BARS, BLUEBERRY"
4.713692,6.962202,4.211625,2716343,Carmella Creeper Zombie Monster Breakfast Cereal Family Size
3.3197474,4.7571917,3.4811065,2738886,Cascadian Farm Organic Cinnamon O's with Oats Breakfast Cereal
2.841848,4.15021,3.735268,2555659,Cascadian Farm Organic Dark Chocolate Almond Granola Cereal
3.31576,4.8203144,4.1716185,2555663,Cascadian Farm Organic French Vanilla Almond Granola Cereal
2.13183,1.865099,2.1474164,2752131,Cascadian Farm Organic Hearty Morning Fiber Breakfast Cereal
3.7505736,5.3289537,3.4400816,2613214,Cascadian Farm Organic Honey Nut O's Breakfast Cereal
3.7250667,5.125024,3.5171065,2741568,Cascadian Farm Organic Honey Oat Crunch Breakfast Cereal
3.5225282,4.894115,3.4321494,2741567,Cascadian Farm Organic Honey Oat Crunch with Almonds Cereal
3.3969882,4.495965,3.9723098,2517777,Cascadian Farm Organic Maple Brown Sugar Granola Cereal
3.2081819,4.053605,3.0230787,2738751,Cascadian Farm Organic Multi Grain Squares Breakfast Cereal
2.5529115,4.334975,2.8355145,2738895,Cascadian Farm Organic No Added Sugar Vanilla Crisp Cereal
2.637212,4.98089,2.9530993,2721638,Cascadian Farm Organic No Added Sugar Vanilla Crisp Cereal
4.6845107,6.5916963,4.349823,2754692,Cascadian Farm Organic Sugar Cookie Crunch with Sprinkles Cereal
3.6534386,5.465681,3.6580155,2720652,Cheerios Berry Oat Crunch Breakfast Cereal Family Size
3.7063396,5.490019,3.4774632,2684113,Cheerios Cereal Triple Pack; Frosted/Chocolate/Apple Cinnamon
3.8346624,5.8169045,3.78314,2746610,Cheerios Cinnamon Oat Crunch Breakfast Cereal 2 Pack
3.7261877,5.676517,3.6845493,2741251,Cheerios Oat Crunch Chocolate Breakfast Cereal Family Size
3.7261877,5.676517,3.6845493,2740710,Cheerios Oat Crunch Chocolate Breakfast Cereal Large Size
1.9192998,2.4247801,2.0192885,2738695,Cheerios Original Gluten Free Breakfast Cereal 2 Pack
3.7766252,5.3965592,3.3411682,2741257,Cheerios Veggie Blends Strawberry Apple Breakfast Cereal Pouch
4.5894966,7.5276904,5.536122,2674211,"CHOCOLATEY CEREAL WITH MARSHMALLOWS MINI TREATS BARS, CHOCOLATEY WITH MARSHMALLOWS"
4.579318,7.4114475,4.627577,2631571,"CINNABON BAKERY INSPIRED CINNAMON ROLL CEREAL, CINNAMON ROLL"
3.7485933,6.289649,3.7884996,2175562,"CINNAMON ROLL FLAVORED JUMBO SNAX CEREAL, CINNAMON ROLL"
4.621852,7.5701103,4.6389713,2173159,"CINNAMON ROLL FLAVORED JUMBO SNAX CEREAL, CINNAMON ROLL"
4.4712143,7.5132923,5.0239887,2754912,Cinnamon Toast Crunch Breakfast Cereal Bars 8 Count
4.259334,6.7958317,3.863025,2746628,Cinnamon Toast Crunch Breakfast Cereal Cups 4 Pack
4.098893,6.5327096,4.6358423,2739332,Cinnamon Toast Crunch Loaded Breakfast Cereal Large Size
4.177857,6.6592236,3.9853895,2745358,Cinnamon Toast Crunch Waffle Breakfast Cereal Family Size
4.259334,6.7958317,3.863025,2746539,Cinnamon Toast Crunch Whole Grain Breakfast Cereal Cup
4.701391,7.176696,4.114233,711308,"CLASSIC VANILLA SWEETENED CORN AND WHEAT CEREAL, CLASSIC VANILLA"
3.9012392,5.5157332,3.6637185,2719921,Cocoa Puffs 25% Less Sugar Breakfast Cereal Bowlpak
3.9012392,5.5157332,3.6637185,2735943,Cocoa Puffs 25% Less Sugar Breakfast Cereal Bowlpak
4.388185,6.2403893,4.294979,2615007,"CRUNCH BERRIES TREATS WITH RICE CRISPS CEREAL BARS, BERRIES"
4.388185,6.2403893,4.294979,2460433,"CRUNCH BERRIES WITH RICE CRIPSPS CEREAL BAR, CRUNCH BERRIES"
5.073518,6.0735707,5.431319,1892727,"FOOD LION, FRUIT & GRAIN CEREAL BAR, BLUEBERRY, BLUEBERRY"
4.467223,10.769044,8.207583,2472239,"FRUITY HOOPS CEREAL SWEETS IN PINK CONFECTION, FRUITY HOOPS"
2.0294507,3.1507945,5.2299337,2746614,General Mills Ghost High Protein Peanut Butter Cereal
4.9410486,7.2310047,4.3581295,2741425,General Mills Hot Wheels Breakfast Cereal Family Size
3.892092,6.205241,4.4740586,2737854,General Mills Loaded S'mores Breakfast Cereal Family Size
4.90331,7.281476,4.40729,2720631,General Mills Rudolph the Red Nosed-Reindeer Breakfast Cereal
3.9875178,5.748451,3.7537458,348892,GMILLS CHEERIOS SWEETENED CRN OAT CEREAL BANANA NUT
3.9875178,5.748451,3.7537458,348915,GMILLS CHEERIOS SWEETENED CRN OAT CEREAL BANANA NUT
3.995648,5.7981105,3.7359178,1456801,GMILLS CHEERIOS SWEETENED WHL GRN OAT CEREAL PEACH
4.0564246,6.081079,3.6365705,1457160,GMILLS FRSTD CHEERIOS FRSTD WHL GRN OAT CEREAL
3.9715214,5.632782,3.6843143,1456256,GMILLS FRTY CHEERIOS SWEETENED WHL GRN OAT CEREAL
4.709043,7.360336,4.0234504,1457163,GMILLS LCKY CHRMS TSTD OAT W MRSHMLWS CEREAL
4.4340677,6.782906,3.7721393,1457139,GMILLS LCKY CHRMS TSTD OAT W MRSHMLWS CEREAL
3.6069658,4.4402027,3.7519011,348845,GMILLS OATMEAL CRISP FLAKES CLUSTER CEREAL HEARTY RAISINS
4.37187,7.235426,4.293706,348784,GMILLS REESES PUFFS CORN PUFFS CEREAL GNT SZ
4.37187,7.235426,4.293706,1456601,GMILLS REESES PUFFS SWT CRNCHY CORN PUFFS CEREAL
4.154806,6.1591697,3.6434584,2745856,Honey Nut Cheerios Breakfast Cereal Cups 4 Pack
4.1476245,6.2386994,3.7144892,2745288,Honey Nut Cheerios Cereal Cup 60/2 OZ
4.08855,6.190545,3.6683896,2719974,Honey Nut Cheerios Minis Breakfast Cereal Family Size
2.802424,3.2647011,2.9334319,752336,KASHI HEART TO HEART CEREAL HONEY TOASTED OAT 1OZ
2.7376754,3.197889,4.1850624,752302,KASHI ORGANIC CEREAL CACAO NIB ALMOND & COCONUT 2.12OZ
2.9503047,3.9377687,3.4065955,752292,Kashi Organic Cereal Cranberry Spelt And Flax Granola 11oz
2.9772072,2.988694,3.096083,752294,KASHI ORGANIC CEREAL ORGANIC PROMISE SPROUTED GRAINS 28.8OZ
2.7114294,2.972118,2.5233302,2736464,Kashi Toasted Cinnamon Crisp Cereal Cinnamon Toast 10oz
2.624298,2.1562507,3.0322714,2736468,Kashi Whole Health Ready To Eat Cereal Puffed 6.5oz
4.2364216,6.0985694,4.637623,753386,KELLOGG NUTRI-GRAIN CEREAL BARS CHOCOLATE WITH RASPBERRY 1.3OZ
4.7358575,7.2956533,5.000974,752558,KELLOGG SPECIAL K CEREAL BARS BERRY STREUSEL .88OZ
4.502723,7.3195553,4.594697,752160,KELLOGG SPECIAL K CEREAL BARS CHOCOLATE CARAMEL .88OZ
1.9139826,3.2722573,3.7484047,757032,KELLOGG SPECIAL K CEREAL BARS CHOCOLATE CHERRY 7.38OZ
4.6367545,7.2993426,4.8829827,753094,KELLOGG SPECIAL K CEREAL BARS RED VELVET 5.28OZ
3.84875,5.0816884,3.823952,752492,KELLOGG SPECIAL K CEREAL LOW FAT CRANBERRY 10.6OZ
3.1971285,3.7878003,4.162739,751998,KELLOGG SPECIAL K HOT CEREAL CINNAMON RAISIN 1.83OZ
3.2116196,3.5698247,4.1035876,752932,KELLOGG SPECIAL K HOT CEREAL CRANBERRY ALMOND 1.83OZ
3.2116196,3.5698247,4.1035876,752158,KELLOGG SPECIAL K HOT CEREAL CRANBERRY ALMOND 3.66OZ
2.850641,3.410366,3.504738,752458,KELLOGG SPECIAL K HOT CEREAL HONEY NUT 3.66OZ
3.923592,5.562715,3.1406946,751058,Kellogg's Frosted Flakes Cereal Multi Grain Cinnamon 2oz
3.877766,4.961591,4.0200562,2721317,Kellogg's Low Fat Granola Cereal Crunchy 50oz 4ct
3.7614272,4.797301,3.8089635,2736011,Kellogg's Low Fat Granola Cereal With Raisins 50oz 4ct
2.7002819,1.9366353,2.9737778,753412,Kellogg's Mini-Wheats Cereal Bite Size Unfrosted 18oz
4.8376145,6.335279,5.3593116,2743798,Kellogg's Nutri-Grain Cereal Bars Apple Cinnamon 1.3oz
4.7643604,5.915562,5.2065268,2739432,Kellogg's Nutri-Grain Cereal Bars Apple Cinnamon 1.55oz
4.8376145,6.335279,5.3593116,2753877,Kellogg's Nutri-Grain Cereal Bars Apple Cinnamon 10.4oz
5.0166335,6.658802,5.534081,2736257,Kellogg's Nutri-Grain Cereal Bars Apple Cinnamon 20.8oz
4.8376145,6.335279,5.3593116,2752219,Kellogg's Nutri-Grain Cereal Bars Apple Cinnamon 20.8oz
4.7643604,5.915562,5.2065268,2739431,Kellogg's Nutri-Grain Cereal Bars Apple Cinnamon 24.8oz
4.861723,6.88959,5.146053,2720997,Kellogg's Nutri-Grain Cereal Bars Apple Cinnamon 31.2oz
4.767537,6.2141857,5.2850146,2739425,Kellogg's Nutri-Grain Cereal Bars Blueberry 20.8oz 48ct
4.73764,5.9224386,5.151236,2746801,Kellogg's Nutri-Grain Cereal Bars Blueberry 24.8oz 96ct
4.639724,7.3858914,5.5731235,759332,Kellogg's Nutri-Grain Cereal Bars Chocolate Chip 1.4oz
4.4929085,6.4987545,4.646666,2753846,Kellogg's Nutri-Grain Cereal Bars Grapetastic Bites 1.3oz
4.4929085,6.4987545,4.646666,2753099,Kellogg's Nutri-Grain Cereal Bars Grapetastic Bites 13oz
4.767537,6.2141857,5.2850146,2753878,Kellogg's Nutri-Grain Cereal Bars Mixed Berry 1.3oz
4.767537,6.2141857,5.2850146,2739390,Kellogg's Nutri-Grain Cereal Bars Mixed Berry 10.4oz
4.790041,6.7526164,5.4402113,2518885,Kellogg's Nutri-Grain Cereal Bars Pumpkin Spice 1.3oz
4.4642177,6.1406384,5.1096435,752062,Kellogg's Nutri-Grain Cereal Bars Pumpkin Spice 41.6oz
4.767537,6.2141857,5.2850146,2739456,Kellogg's Nutri-Grain Cereal Bars Raspberry 20.8oz 48ct
4.6784673,6.237107,5.100713,2753874,Kellogg's Nutri-Grain Cereal Bars Strawberry 20.8oz 48ct
4.7344627,5.9216056,5.1620536,2741642,Kellogg's Nutri-Grain Cereal Bars Strawberry 24.8oz 96ct
2.8725243,5.3622723,4.9205017,2234352,Kellogg's Special K Cereal Bars Blueberry Almond 5.5oz
