PC1,PC2,PC3,PC4,PC5,fdc_id,description
0.5677070137624118,2.7040851222637414,-0.8451292632282119,-0.43290237510579743,-0.24727951293104078,2169577,"CEREAL BARS, CEREAL"
0.48582233298169275,0.355524963158875,0.035054360575937145,-0.9852217470984725,-0.4551082359508444,2196492,"CEREAL COMBINATION GRANOLA, CEREAL"
0.17134820001502743,2.279556295172623,-0.5375986875540596,-1.0385430583320232,-0.8886976836245936,2484179,"CEREAL WAFER STRAWS, CEREAL"
1.04492479769052,1.0723438938543282,-2.762062735340312,-0.7167985590435895,0.06387639990069072,2144873,"CEREAL MILK POPCAKES, CEREAL MILK"
0.11936066969222651,2.5712596887586128,-1.5895799973372922,-0.17708147736228197,0.2879796853843618,2591370,"FRUITY CEREAL CUPCAKES, FRUITY CEREAL"
-0.059489185336764484,-0.3433431228452161,-0.878103032832319,-0.16063007015174885,0.15818170065507825,575312,ORGANIC CEREAL
-0.0018621797080524349,-0.3351360702190902,-0.7072209066014735,-0.16933124823588,-0.0012516861690545788,575311,ORGANIC CEREAL
0.05666705516977272,2.2539793622044915,-0.8671294206804949,0.072919845237054,-0.10760081970738833,2169579,CEREAL BARS
-2.22385207370375,0.38405553917915236,-0.12596506296352036,0.26792993694255907,-0.16828977147485574,2595965,CORN CEREAL
-2.22385207370375,0.38405553917915236,-0.12596506296352036,0.26792993694255907,-0.16828977147485574,2611299,CORN CEREAL
-2.22385207370375,0.38405553917915236,-0.12596506296352036,0.26792993694255907,-0.16828977147485574,2611338,CORN CEREAL
-2.22385207370375,0.38405553917915236,-0.12596506296352036,0.26792993694255907,-0.16828977147485574,2657668,CORN CEREAL
-2.22385207370375,0.38405553917915236,-0.12596506296352036,0.26792993694255907,-0.16828977147485574,2596015,CORN CEREAL
-1.5492455720286218,-0.13850703334234057,0.22098790970859214,-0.2633230992535781,0.2183862312254079,2615331,ORIGINAL CEREAL
-1.5492455720286218,-0.13850703334234057,0.22098790970859214,-0.2633230992535781,0.2183862312254079,2595889,ORIGINAL CEREAL
-0.8800311986963467,0.15711667981543667,0.26638145705076316,0.14901996028981354,-0.3158698023146891,2626154,ALMONDS CEREAL
-0.2940413804543246,-3.2657638397067945,3.645741402197754,-0.2899077397483772,5.125347251471581,2595873,BUDS CEREAL
2.342869697405307,0.803233000615951,-0.5709632321053213,-0.8190526445419263,-0.6753191119719267,545450,CEREAL + MILK
-0.5820429201821359,-0.30121756560447255,-0.11815230529539691,-0.4103845972474797,0.20691444335823136,2495469,CEREAL BAR
-1.1683584825475608,0.7715683649636788,-0.6356886818222358,-0.4253515791809987,-0.394414434535482,373610,CEREAL BARS
0.05666705516977272,2.2539793622044915,-0.8671294206804949,0.072919845237054,-0.10760081970738833,2169575,CEREAL BARS
0.05666705516977272,2.2539793622044915,-0.8671294206804949,0.072919845237054,-0.10760081970738833,2171254,CEREAL BARS
-0.7180538012815203,0.3387154152126525,-0.378609266127676,-0.5724154869595778,0.014693345075720553,2024763,CEREAL BARS
-1.6198635365898342,-0.03343587652549387,0.2716917813271328,-0.3720502378292587,0.30571294098216384,1947494,CEREAL IN A CUP
-0.6153129716325246,-1.377706282825384,0.4524976868095305,-1.392209244698793,0.051346844028589814,1864216,CEREAL SNACKERS
-2.524483887719722,1.486024073529662,-0.3131558562720914,0.27370138952509976,-0.37673584367234175,1944658,CEREAL WITH MARSHMALLOWS!
-2.0652202602488474,1.8059323805587992,0.008106593943804833,-0.5826682385165431,-0.08615369106180473,1864229,"CEREAL, CHOCOLATE"
-1.648329826027261,1.6811844623831163,-0.30056314966337944,0.5028702369835458,-0.24523049160759555,1933052,"CEREAL, CHOCOLATE"
-1.9687069545841382,1.692735928339933,-0.3955414149854858,0.011365200636810095,-0.4177120153835563,1927239,"CEREAL, CHOCOLATE"
-2.1904154136358445,1.6461539617237255,-0.040285058073993046,-0.6563414530576945,-0.17173628699088198,2487966,"CEREAL, CHOCOLATE"
-0.2853299552374528,0.7629708256645366,0.3479495677931097,0.0043539722939298,0.16261232217099614,1633793,"CEREAL, CHOCOLATE"
-0.6489003703128587,1.0564776068216744,0.21596903195065406,0.1388818088913628,0.12010450709999851,2477383,"CEREAL, CINNAMON"
-1.671157868317874,0.8143226844353051,0.04180856521830316,0.023313985775789924,-0.03496141726459955,1636148,"CEREAL, FRUITY"
-1.6385250482496807,1.3661969827185791,0.08733178776813753,1.5639380766913127,0.6222188520460298,2477387,"CEREAL, HONEY"
-1.468144599253231,1.1871276871608627,0.025886703644563455,-0.2320746497651355,-0.1743841357489611,2477635,"CEREAL, ORIGINAL"
-1.180518826064895,0.04425645642638914,0.3999806150221026,-0.1205291259218013,0.01686705535566704,1864248,"CEREAL, STRAWBERRIES"
-0.6153129716325246,-1.377706282825384,0.4524976868095305,-1.392209244698793,0.051346844028589814,1810930,"CEREAL, STRAWBERRY"
-1.180518826064895,0.04425645642638914,0.3999806150221026,-0.1205291259218013,0.01686705535566704,2653147,"CEREAL, STRAWBERRY"
-2.286906605500128,1.854994105574792,-0.21383783662059577,0.5689429025171285,-0.2938332903464774,2287123,"CEREALS, BERRY"
-0.26624624876525954,-3.248602818347677,-4.377573661572919,0.4325857729528306,0.749767760588575,2517161,Cheerios Cereal
0.03559797128104219,-1.7489115128160446,0.8783598164474462,0.8652134289146897,0.14412891424904048,2738631,Cheerios Cereal
-0.19445852334516037,-1.2277618089381535,0.4988615567629325,0.8080178068090902,-0.16965329986055783,759418,Cheerios Cereal
-0.2768159026828186,-0.980236327148931,0.47253357503380206,-0.8846629412123211,1.2281980205855498,2670307,CINNAMON CEREAL
-2.4157597532427992,1.1822829741779348,-0.3187840936894263,-0.07134621592167063,-0.5815541616983342,2107828,CORN CEREAL
-0.268043523705669,-2.4769455736805317,0.09269979131277248,-1.8589966994507126,1.6939929200453756,2442530,CORN CEREAL
-2.2204012965997233,0.5800812824723008,-0.15509366316023598,0.24662597910353842,-0.16685696024235883,2091474,CORN CEREAL
-1.8692468288768593,0.5253244177811977,-0.4450406387638888,0.25970315430560986,-0.8943651742218495,2017429,CORN CEREAL
-2.07462505007739,1.5741873311982961,-0.15657511217698608,-0.6301331782109305,-0.22618413305477061,562748,CORN CEREAL
-0.7687251955427128,-1.2082604023941241,0.7989304329739284,0.23274731766903986,0.7079270375910016,2083831,FLAKES CEREAL
-1.3828964657750582,0.4497922712923632,0.298233049909507,-0.023799190072975315,-0.06316232864857291,2626151,FROSTED CEREAL
0.0912979834258366,0.7572273938405427,-0.9517332085470009,-0.9556294157749642,-1.0285529963910256,1852660,FROSTED CEREAL
-0.8857115968641126,-0.022895033803525162,0.3611805440015391,-0.0016501271866527847,-0.4547554510652018,2089234,GRANOLA CEREAL
0.7005718691034334,-0.43781786905728504,0.6499466960382567,-1.011127156169143,-0.30460445542931147,1914207,GRANOLA CEREAL
1.378200648321408,-0.12160865028577157,0.30633165039020654,-0.5929089013180332,-0.3183809945411742,2070577,GRANOLA CEREAL
1.378200648321408,-0.12160865028577157,0.30633165039020654,-0.5929089013180332,-0.3183809945411742,2070654,GRANOLA CEREAL
1.3715045278928881,0.032304943913104504,0.5321868070414649,-0.561488211423121,-0.249341540629353,409997,GRANOLA CEREAL
-0.3950747155290208,-1.8582380392534519,-0.7911991400597385,-0.6659286381425553,-1.3611316572333163,1630747,HOT CEREAL
-0.7024006154451667,-1.635524676605544,-0.5773325884698999,0.4023544668745422,-0.9686966873646741,1636237,HOT CEREAL
-0.7024006154451667,-1.635524676605544,-0.5773325884698999,0.4023544668745422,-0.9686966873646741,2673931,HOT CEREAL
-0.9085820107181297,-1.2169742406182986,-1.0641191660335956,-0.9911793059041675,-1.4714017504102606,2617319,HOT CEREAL
-0.3950747155290208,-1.8582380392534519,-0.7911991400597385,-0.6659286381425553,-1.3611316572333163,1636303,HOT CEREAL
-1.059996973287191,-0.5935534699473518,0.8065166494337085,0.49808816472603984,0.07510557623367563,2752074,Kix Cereal
-1.059996973287191,-0.5935534699473518,0.8065166494337085,0.49808816472603984,0.07510557623367563,2752152,Kix Cereal
-2.157686995372906,0.4951662120660662,-0.1291632027881308,0.249641552164675,-0.23334375267253435,2595978,MARSHMALLOWS CEREAL
-1.486967420136803,0.4045632948205287,0.2389179455812236,0.2188696913499126,0.10000109404472099,2614506,MINIS CEREAL
-0.7541679146302405,-1.1110958035241039,0.4489829494943086,-1.356577450100447,0.0695659934053478,2017873,MULTIGRAIN CEREAL
-1.0728542994344883,-1.2145914700449647,0.32647518897350547,-0.6765235565019836,0.4683011917397729,2616196,MULTIGRAIN CEREAL
-1.8453863556777574,1.3233195541368723,-0.005499808172192961,0.03140274367290265,0.00278946239665614,2470754,O'S CEREAL
-0.2507707980605638,-1.3043807224308255,1.150749107531968,0.8466512721772103,-0.06766515958177152,2118100,OAT CEREAL
-1.0123532942337965,-1.3621876178000942,-0.8858750078775489,-1.2337058993294556,-0.8992424061181942,2597449,ORGANIC CEREAL
