fdc_id,description,brand_owner,serving_size,serving_size_unit,food_category,Protein,Total lipid (fat),"Carbohydrate, by difference",Energy,Total Sugars,"Fiber, total dietary","Calcium, Ca","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K","Sodium, Na","Zinc, Zn",Vitamin D (D2 + D3),"Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,Folic acid,"Sugars, added",Cholesterol,"Fatty acids, total trans","Fatty acids, total saturated","Vitamin A, RAE","Vitamin A, IU",Pantothenic acid,"Vitamin D (D2 + D3), International Units","Copper, Cu","Manganese, Mn","Selenium, Se","Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fiber, soluble","Carbohydrate, other","Fiber, insoluble",Total sugar alcohols,"Iodine, I",Vitamin D3 (cholecalciferol),Biotin,Vitamin K (phylloquinone),Vitamin E,"Folate, DFE",Ash,Water,Vitamin E (label entry primarily),"Chlorine, Cl","Chromium, Cr","Molybdenum, Mo",Starch,Vitamin E (alpha-tocopherol),"Sugars, Total","Alcohol, ethyl","Choline, total",Tryptophan,Threonine,Isoleucine,Leucine,Lysine,Methionine,Cystine,Phenylalanine,Tyrosine,Valine,Arginine,Histidine,Alanine,Aspartic acid,Glutamic acid,Glycine,Proline,Serine,"Sugars, intrinsic"
2682111,Nature Valley Reduced Sugar Cinnamon Granola,GENERAL MILLS SALES INC.,65.0,GRM,Processed Cereal Products,9.36,9.51,76.2,388.0,12.5,15.8,53.0,2.98,,,248.0,258.0,,0.0,,,,,,,,,11.5,0.0,0.02,1.33,,,,,,,,5.29,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753766,Nature Valley Reduced Sugar Vanilla Almond Granola,GENERAL MILLS SALES INC.,28.0,GRM,Processed Cereal Products,10.7,14.3,67.9,393.0,10.7,14.3,0.0,2.86,,,0.0,232.0,,0.0,,,,,,,,,10.7,0.0,0.0,0.0,,,,,,,,8.93,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234179,"Nature Valley Roasted Nut Crunch Bar, Almond Crunch",GENERAL MILLS SALES INC.,35.0,g,Processed Cereal Products,17.1,37.1,40.0,543.0,22.9,5.7,114.0,2.86,,,286.0,514.0,,,,,,,,,,,20.0,0.0,0.0,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758542,"Nature Valley Roasted Nut Crunch Bars, Peanut Crunch",GENERAL MILLS SALES INC.,35.0,g,Processed Cereal Products,17.1,37.1,40.0,543.0,20.0,5.7,57.0,3.09,,,,514.0,,,0.0,,,,,,,,,0.0,0.0,4.29,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741811,Nature Valley Salted Caramel Nut Chewy Protein Bars 5 Count,GENERAL MILLS SALES INC.,40.0,GRM,Processed Cereal Products,25.0,30.0,37.5,500.0,15.0,12.5,100.0,3.0,,,275.0,400.0,,0.0,,,,,,,,,12.5,0.0,0.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761372,Nature Valley Salted Caramel Peanut Almond Layered Granola Nut Bar,GENERAL MILLS SALES INC.,39.0,g,Processed Cereal Products,12.8,25.6,51.3,487.0,20.5,2.6,0.0,1.03,,,0.0,487.0,,,,,,,,,,,,13.0,0.0,10.3,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681808,Nature Valley Savory Nut Crunch BBQ Bar,GENERAL MILLS SALES INC.,25.0,GRM,Processed Cereal Products,14.8,31.8,46.6,518.0,8.0,5.0,44.0,1.52,,,364.0,726.0,,0.0,,,,,,,,,7.9,0.0,0.04,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719904,Nature Valley Savory Nut Crunch Everything Granola Bar,GENERAL MILLS SALES INC.,25.0,GRM,Processed Cereal Products,15.5,33.6,45.3,531.0,8.9,5.5,51.5,1.64,,,363.0,655.0,,0.0,,,,,,,,,6.03,0.0,0.0397,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719917,Nature Valley Savory Nut Crunch Hot & Spicy Crispy Nut Bar,GENERAL MILLS SALES INC.,25.0,GRM,Processed Cereal Products,15.3,33.3,45.0,527.0,8.61,5.94,63.3,1.81,,,406.0,901.0,,0.0001,,,,,,,,,5.36,0.11,0.0827,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735366,Nature Valley Savory Nut Crunch Hot & Spicy Crispy Nut Bars 5 Count,GENERAL MILLS SALES INC.,25.0,GRM,Processed Cereal Products,15.3,33.3,45.0,527.0,8.61,5.94,63.3,1.81,,,406.0,901.0,,0.0,,,,,,,,,5.36,0.11,0.083,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684011,Nature Valley Savory Nut Crunch White Cheddar Bar,GENERAL MILLS SALES INC.,25.0,GRM,Processed Cereal Products,15.7,33.3,44.9,527.0,9.3,4.9,0.0,0.0,,,354.0,876.0,,0.0,,,,,,,,,6.0,5.0,0.09,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719889,Nature Valley Savory Nut Crunch White Cheddar Crispy Almond and Peanut Bar,GENERAL MILLS SALES INC.,25.0,GRM,Processed Cereal Products,14.6,35.3,43.6,546.0,8.53,7.04,187.0,2.53,,,461.0,888.0,,0.0444,,,,,,,,,5.63,5.12,0.111,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735357,Nature Valley Savory Nut Crunch White Cheddar Crispy Almond and Peanut Bars 5 Count,GENERAL MILLS SALES INC.,25.0,GRM,Processed Cereal Products,14.6,35.3,43.6,546.0,8.53,7.04,187.0,2.53,,,461.0,888.0,,0.044,,,,,,,,,5.63,5.12,0.111,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739157,Nature Valley Soft Baked Blueberry Oat Breakfast Bars,GENERAL MILLS SALES INC.,50.0,GRM,Processed Cereal Products,6.0,14.0,66.0,400.0,22.0,10.0,0.0,2.0,,,220.0,300.0,,0.0,,,,,,,,,18.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741258,Nature Valley Soft Baked Blueberry Oat Breakfast Bars 24 Count,GENERAL MILLS SALES INC.,50.0,GRM,Processed Cereal Products,6.0,14.0,66.0,400.0,22.0,10.0,0.0,2.0,,,220.0,300.0,,0.0,,,,,,,,,18.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741087,Nature Valley Soft Baked Blueberry Oat Breakfast Bars 5 Count,GENERAL MILLS SALES INC.,50.0,GRM,Processed Cereal Products,6.0,14.0,66.0,400.0,22.0,10.0,0.0,2.0,,,220.0,300.0,,0.0,,,,,,,,,18.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740706,Nature Valley Soft Baked Cinnamon Brown Sugar Oatmeal Squares 34 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,17.1,68.6,429.0,25.7,8.6,0.0,2.0,,,0.0,343.0,,0.0,,,,,,,,,22.9,0.0,0.0,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234004,Nature Valley Soft Baked Cocoa Peanut Butter Filled Squares,GENERAL MILLS SALES INC.,40.0,g,Processed Cereal Products,8.0,23.0,60.0,460.0,15.0,12.0,20.0,3.0,,,216.0,437.0,,,,,,,,,,,,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759680,Nature Valley Soft Baked Honey Peanut Butter Filled Squares,GENERAL MILLS SALES INC.,40.0,g,Processed Cereal Products,10.0,25.0,55.0,475.0,22.5,10.0,0.0,1.8,,,,450.0,,,0.0,,,,,,,,,0.0,0.0,6.25,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739158,Nature Valley Soft-Baked Almond Oat Breakfast Bars 5 Count,GENERAL MILLS SALES INC.,50.0,GRM,Processed Cereal Products,8.0,20.0,60.0,420.0,18.0,10.0,80.0,2.4,,,260.0,280.0,,0.0,,,,,,,,,16.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741085,Nature Valley Soft-Baked Almond Oat Breakfast Bars 5 Count,GENERAL MILLS SALES INC.,50.0,GRM,Processed Cereal Products,8.0,20.0,60.0,420.0,18.0,10.0,80.0,2.4,,,260.0,280.0,,0.0,,,,,,,,,16.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738649,Nature Valley Soft-Baked Apple Cinnamon Muffin Bar,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,17.1,65.7,429.0,25.7,11.4,0.0,1.14,,,0.0,486.0,,0.0,,,,,,,,,17.1,0.0,0.0,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739346,Nature Valley Soft-Baked Apple Cinnamon Muffin Bars 10 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,17.1,65.7,429.0,25.7,11.4,0.0,1.14,,,0.0,486.0,,0.0,,,,,,,,,17.1,0.0,0.0,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739318,Nature Valley Soft-Baked Apple Cinnamon Muffin Bars 5 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,17.1,65.7,429.0,25.7,11.4,0.0,1.14,,,0.0,486.0,,0.0,,,,,,,,,17.1,0.0,0.0,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739159,Nature Valley Soft-Baked Banana Chocolate Chip Bars,GENERAL MILLS SALES INC.,50.0,GRM,Processed Cereal Products,6.0,18.0,62.0,420.0,22.0,10.0,0.0,2.2,,,220.0,280.0,,0.0,,,,,,,,,20.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741086,Nature Valley Soft-Baked Banana Chocolate Chip Bars 5 Count ,GENERAL MILLS SALES INC.,50.0,GRM,Processed Cereal Products,6.0,18.0,62.0,420.0,22.0,10.0,0.0,2.2,,,220.0,280.0,,0.0,,,,,,,,,20.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741916,Nature Valley Soft-Baked Blueberry Muffin Bar,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,17.1,65.7,429.0,25.7,11.4,0.0,1.14,,,0.0,486.0,,0.0,,,,,,,,,20.0,0.0,0.0,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739353,Nature Valley Soft-Baked Blueberry Muffin Bars 10 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,17.1,65.7,429.0,25.7,11.4,0.0,1.14,,,0.0,486.0,,0.0,,,,,,,,,20.0,0.0,0.0,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740691,Nature Valley Soft-Baked Blueberry Muffin Bars 12 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,17.1,65.7,429.0,25.7,11.4,0.0,1.14,,,0.0,486.0,,0.0,,,,,,,,,20.0,0.0,0.0,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740676,Nature Valley Soft-Baked Blueberry Muffin Bars 28 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,17.1,65.7,429.0,25.7,11.4,0.0,1.14,,,0.0,486.0,,0.0,,,,,,,,,20.0,0.0,0.0,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739347,Nature Valley Soft-Baked Blueberry Muffin Bars 5 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,17.1,65.7,429.0,25.7,11.4,0.0,1.14,,,0.0,486.0,,0.0,,,,,,,,,20.0,0.0,0.0,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653,Nature Valley Soft-Baked Chocolate Chip Muffin Bar,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,20.0,62.9,429.0,25.7,11.4,0.0,1.71,,,0.0,514.0,,0.0,,,,,,,,,22.9,0.0,0.0,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739368,Nature Valley Soft-Baked Chocolate Chip Muffin Bars 10 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,20.0,62.9,429.0,25.7,11.4,0.0,1.71,,,0.0,514.0,,0.0,,,,,,,,,22.9,0.0,0.0,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740677,Nature Valley Soft-Baked Chocolate Chip Muffin Bars 12 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,20.0,62.9,429.0,25.7,11.4,0.0,1.71,,,0.0,514.0,,0.0,,,,,,,,,22.9,0.0,0.0,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740667,Nature Valley Soft-Baked Chocolate Chip Muffin Bars 28 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,20.0,62.9,429.0,25.7,11.4,0.0,1.71,,,0.0,514.0,,0.0,,,,,,,,,22.9,0.0,0.0,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739367,Nature Valley Soft-Baked Chocolate Chip Muffin Bars 5 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,20.0,62.9,429.0,25.7,11.4,0.0,1.71,,,0.0,514.0,,0.0,,,,,,,,,22.9,0.0,0.0,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681900,Nature Valley Soft-Baked Lemon Poppy Seed Muffin Bar,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.57,19.2,62.3,444.0,20.7,12.3,64.0,1.26,,,192.0,482.0,,0.0,,,,,,,,,18.2,1.0,0.24,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741780,Nature Valley Strawberry Crispy Creamy Wafer Bar,GENERAL MILLS SALES INC.,36.0,GRM,Processed Cereal Products,5.56,33.3,58.3,556.0,25.0,5.6,0.0,1.67,,,0.0,222.0,,0.0,,,,,,,,,22.2,0.0,0.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739195,Nature Valley Strawberry Crispy Creamy Wafer Bar 5 Count,GENERAL MILLS SALES INC.,36.0,GRM,Processed Cereal Products,5.56,33.3,58.3,556.0,25.0,5.6,0.0,1.67,,,0.0,222.0,,0.0,,,,,,,,,22.2,0.0,0.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739198,Nature Valley Strawberry Crispy Creamy Wafer Bars 20 count,GENERAL MILLS SALES INC.,36.0,GRM,Processed Cereal Products,5.56,33.3,58.3,556.0,25.0,5.6,0.0,1.67,,,0.0,222.0,,0.0,,,,,,,,,22.2,0.0,0.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741272,Nature Valley Strawberry Crispy Creamy Wafer Bars 20 Count,GENERAL MILLS SALES INC.,36.0,GRM,Processed Cereal Products,5.56,33.3,58.3,556.0,25.0,5.6,0.0,1.67,,,0.0,222.0,,0.0,,,,,,,,,22.2,0.0,0.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751734,Nature Valley Strawberry Crispy Creamy Wafer Bars 28 Count,GENERAL MILLS SALES INC.,36.0,GRM,Processed Cereal Products,5.56,33.3,58.3,556.0,25.0,5.6,0.0,1.67,,,0.0,222.0,,0.0,,,,,,,,,22.2,0.0,0.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759000,Nature Valley Sweet & Salty Chocolate Nut & Seed Chewy XL Granola Bar,GENERAL MILLS SALES INC.,53.0,g,Processed Cereal Products,9.43,24.5,56.6,472.0,24.5,5.7,38.0,2.72,,,,236.0,,,0.0,,,,,,,,,0.0,0.0,7.55,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738615,Nature Valley Sweet & Salty Chocolate Turtle Soft Baked Bar,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,14.3,68.6,429.0,28.6,8.6,0.0,2.0,,,0.0,357.0,,0.0,,,,,,,,,25.7,0.0,0.0,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754891,Nature Valley Sweet & Salty Chocolate Turtle Soft Baked Bars 5 Count,GENERAL MILLS SALES INC.,35.0,GRM,Processed Cereal Products,5.71,14.3,68.6,429.0,28.6,8.6,0.0,2.0,,,0.0,357.0,,0.0,,,,,,,,,25.7,0.0,0.0,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741733,Nature Valley Sweet & Salty Nut Almond Granola Bar,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,23.5,5.9,88.0,1.76,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740673,Nature Valley Sweet & Salty Nut Almond Granola Bars 12 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,23.5,5.9,88.0,1.76,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739315,Nature Valley Sweet & Salty Nut Almond Granola Bars 15 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,23.5,5.9,88.0,1.76,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740716,Nature Valley Sweet & Salty Nut Almond Granola Bars 16 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,23.5,5.9,88.0,1.76,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741377,Nature Valley Sweet & Salty Nut Almond Granola Bars 36 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,23.5,5.9,88.0,1.47,,,294.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746603,Nature Valley Sweet & Salty Nut Almond Granola Bars 6 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,23.5,5.9,88.0,1.76,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741743,Nature Valley Sweet & Salty Nut Cashew Granola Bar,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,5.88,17.6,64.7,471.0,26.5,2.9,0.0,2.35,,,0.0,412.0,,0.0,,,,,,,,,23.5,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740829,Nature Valley Sweet & Salty Nut Cashew Granola Bars 12 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,5.88,17.6,64.7,471.0,26.5,2.9,0.0,2.35,,,0.0,412.0,,0.0,,,,,,,,,23.5,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739307,Nature Valley Sweet & Salty Nut Cashew Granola Bars 15 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,5.88,17.6,64.7,471.0,26.5,2.9,0.0,2.35,,,0.0,412.0,,0.0,,,,,,,,,23.5,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740686,Nature Valley Sweet & Salty Nut Cashew Granola Bars 6 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,5.88,17.6,64.7,471.0,26.5,2.9,0.0,2.35,,,0.0,412.0,,0.0,,,,,,,,,23.5,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735179,Nature Valley Sweet & Salty Nut Chewy Granola Bars Variety Pack + 1 Bonus Bar Soft Baked Breakfast Bars Banana Chocolate,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.6,22.0,61.6,479.0,26.4,5.32,28.6,3.39,,,255.0,352.0,,0.124,,,,,,,,,25.0,0.165,0.019,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741873,Nature Valley Sweet & Salty Nut Chocolate Pretzel Nut Granola Bar,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,5.88,14.7,70.6,441.0,23.5,5.9,0.0,2.94,,,0.0,324.0,,0.0,,,,,,,,,23.5,0.0,0.0,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741715,Nature Valley Sweet & Salty Nut Chocolate Pretzel Nut Granola Bars 6 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,5.88,14.7,70.6,441.0,23.5,5.9,0.0,2.94,,,0.0,324.0,,0.0,,,,,,,,,23.5,0.0,0.0,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741885,Nature Valley Sweet & Salty Nut Dark Chocolate Peanut & Almond Granola Bar,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,26.5,5.9,0.0,3.53,,,0.0,353.0,,0.0,,,,,,,,,23.5,0.0,0.0,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740748,Nature Valley Sweet & Salty Nut Dark Chocolate Peanut & Almond Granola Bars 12 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,26.5,5.9,0.0,3.53,,,0.0,353.0,,0.0,,,,,,,,,23.5,0.0,0.0,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739305,Nature Valley Sweet & Salty Nut Dark Chocolate Peanut & Almond Granola Bars 15 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,26.5,5.9,0.0,3.53,,,0.0,353.0,,0.0,,,,,,,,,23.5,0.0,0.0,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740683,Nature Valley Sweet & Salty Nut Dark Chocolate Peanut & Almond Granola Bars 16 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,26.5,5.9,0.0,3.53,,,0.0,353.0,,0.0,,,,,,,,,23.5,0.0,0.0,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739366,Nature Valley Sweet & Salty Nut Dark Chocolate Peanut & Almond Granola Bars 18 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,26.5,5.9,0.0,3.53,,,0.0,353.0,,0.0,,,,,,,,,23.5,0.0,0.0,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739317,Nature Valley Sweet & Salty Nut Dark Chocolate Peanut & Almond Granola Bars 24 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,26.5,5.9,0.0,3.53,,,0.0,353.0,,0.0,,,,,,,,,23.5,0.0,0.0,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741194,Nature Valley Sweet & Salty Nut Dark Chocolate Peanut & Almond Granola Bars 6 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,26.5,5.9,0.0,3.53,,,0.0,353.0,,0.0,,,,,,,,,23.5,0.0,0.0,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719846,Nature Valley Sweet & Salty Nut Dark Chocolate Peanut & Almond Granola Mini Bar,GENERAL MILLS SALES INC.,21.0,GRM,Processed Cereal Products,8.43,22.2,61.8,480.0,26.3,5.12,25.7,3.35,,,250.0,351.0,,0.115,,,,,,,,,25.1,0.0616,0.0209,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739304,Nature Valley Sweet & Salty Nut Granola Bar Variety Pack 15 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,20.6,61.8,471.0,23.5,5.9,88.0,1.76,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739280,Nature Valley Sweet & Salty Nut Granola Bar Variety Pack 24 Count,GENERAL MILLS SALES INC.,34.0,GRM,Processed Cereal Products,8.82,23.5,58.8,471.0,20.6,2.9,0.0,1.47,,,0.0,412.0,,0.0,,,,,,,,,20.6,0.0,0.0,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694935,Nature Valley Sweet & Salty Nut Peanut Butter Mini Granola Bar,GENERAL MILLS SALES INC.,21.0,GRM,Processed Cereal Products,10.2,23.6,57.6,483.0,21.2,4.3,23.0,1.16,,,226.0,397.0,,0.0,,,,,,,,,18.3,0.0,0.02,7.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
